hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ00_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
132090560630404,4,1.0,1,4,2,8500,85001,1,1,23,42,10900,0,2.0,1.0,,4,1,50,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,11583.2425,2889.1777,4.0,1.0,,,0,0,16228,1,,,1.0,,,,2900.8843,6970.0,5810.0,-1,,,,,,,142298.0,2009,591,588,0.0,0.0,0.0,1.0,0.0,12.0,17.0,32.0,2009,1.0,1,8,2,8500,85001,1,23,42,10900,0,2.0,1.0,,4,1,51,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,4.0,32.0,,,4.0,,,4.0,8.0,0.0,2,,,,,,,,,,,11363.1655,2924.757,4,1,,,0,0,64551,1,,,1.0,,,,2934.6329,6990.0,5820.0,-1,,,,,,,143742.0,2010,603,588,0,0,0,1,0,12.0,17.0,33.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
132090560630404,4,1.0,1,4,2,8500,85001,1,1,23,42,10900,0,2.0,1.0,,4,3,53,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,11715.2561,2880.8862,4.0,1.0,,,0,0,16228,2,,,,1.0,1.0,,2872.9939,6970.0,4820.0,-1,,,,,,,142299.0,2009,591,588,0.0,0.0,0.0,1.0,0.0,18.0,16.0,32.0,2009,1.0,1,8,2,8500,85001,1,23,42,10900,0,2.0,1.0,,4,3,54,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,2884.61,2.0,2.0,,,,11059.8643,2771.8197,4,1,1.0,,0,0,64551,2,,,,2.0,,,2798.9169,6990.0,850.0,-1,,,,,,,143743.0,2010,603,588,0,0,0,1,0,16.0,2.0,33.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
206901904791122,4,2.0,1,4,2,8500,85001,1,1,23,42,37980,17,2.0,1.0,,7,1,45,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1500.0,2.0,2.0,,,,11741.6206,2936.8799,4.0,1.0,0.0,,0,0,42262,1,,,,2.0,,,2948.3232,6680.0,1410.0,-1,,,,,,,142309.0,2009,591,588,0.0,0.0,0.0,1.0,0.0,16.0,4.0,29.0,2009,2.0,1,8,2,8500,85001,1,23,42,37980,17,2.0,1.0,,7,1,46,2.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1150.0,2.0,2.0,,,,11315.6399,2836.995,4,1,0.0,,0,0,30041,1,,,3.0,,,,2863.646,6670.0,7420.0,-1,,,,,,,143747.0,2010,603,588,0,0,0,1,0,14.0,20.0,27.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
206902064994372,4,1.0,4,4,2,8500,85001,1,1,23,42,10900,0,2.0,1.0,,4,1,49,,2,35,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,30.0,,25.0,,,18.0,,,7.0,4.0,0.0,1,2.0,,1.0,800.0,216.0,2.0,2.0,,,,10708.831,2770.154,3.0,1.0,0.0,0.0,0,0,57413,1,,,,,,,2778.7113,8660.0,4230.0,-1,,,,,,,142312.0,2009,591,588,0.0,0.0,1.0,0.0,0.0,9.0,14.0,45.0,2009,1.0,4,8,2,8500,85001,1,23,42,10900,0,2.0,1.0,,4,1,50,,2,35,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,18.0,,,7.0,4.0,0.0,1,2.0,,1.0,800.0,240.0,2.0,2.0,,,,11484.0699,2918.1278,3,1,0.0,0.0,0,0,6058,1,,,,,,,2927.9814,8660.0,4230.0,-1,,,,,,,143750.0,2010,603,588,0,0,1,0,0,9.0,14.0,45.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
259450301230964,4,2.0,3,4,2,8500,85001,1,1,23,42,38300,3,2.0,1.0,,5,1,76,,1,44,1,,1,1,1,4,2,110,110,110,4,0,3,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11191.4448,2767.751,0.0,0.0,,,0,0,42216,1,,,,,,3.0,2762.9718,,,-1,,,,,,,142380.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,18.0,,,2009,1.0,6,8,2,8500,85001,1,23,42,38300,3,2.0,1.0,,5,2,77,,1,44,1,,0,0,4,2,110,110,110,4,0,3,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11588.214,2855.7277,0,0,,,0,0,1965,1,,,,,,3.0,2843.1251,,,-1,,,,,,,143802.0,2010,603,588,0,0,0,0,0,18.0,,,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,0,recruitment
259940851380964,4,1.0,1,4,2,8500,85001,1,1,23,42,37980,17,2.0,1.0,,7,1,31,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,55.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,13764.1658,3366.2976,11.0,3.0,,,0,0,57408,1,1.0,,,,,,3375.4588,8770.0,430.0,-1,,,,,,,142386.0,2009,591,588,1.0,1.0,1.0,0.0,1.0,12.0,1.0,47.0,2009,1.0,1,8,2,8500,85001,1,23,42,37980,17,2.0,1.0,,7,1,32,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,60.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,15568.1213,3804.9241,11,3,,,0,0,56347,1,1.0,,,,,,3827.0019,8770.0,8740.0,-1,,,,,,,143805.0,2010,603,588,1,1,1,0,1,12.0,21.0,47.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
259940851380964,4,1.0,1,4,2,8500,85001,1,1,23,42,37980,17,2.0,1.0,,7,3,33,1.0,2,41,1,,2,1,2,1,2,57,57,73,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1000.0,2.0,2.0,,,,10146.151,2523.0385,11.0,3.0,0.0,,0,0,57408,2,,,4.0,,,,2509.138,7380.0,1540.0,-1,,,,,,,142387.0,2009,591,588,1.0,1.0,1.0,0.0,1.0,15.0,4.0,36.0,2009,1.0,1,8,2,8500,85001,1,23,42,37980,17,2.0,1.0,,7,3,34,1.0,2,41,1,,1,2,1,2,57,57,73,1,0,0,2.0,1.0,,40.0,,42.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,961.53,2.0,2.0,,,,11548.2784,2955.1639,11,3,0.0,,0,0,56347,2,,,3.0,,,,2954.8078,7290.0,1540.0,-1,,,,,,,143806.0,2010,603,588,1,1,1,0,1,14.0,4.0,36.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
260825096446889,4,1.0,1,4,2,8500,85001,1,1,23,42,10900,0,2.0,1.0,,4,1,69,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,11.0,,,,1.0,4.0,0.0,2,,,,,,,,,,,10631.1769,2629.1914,0.0,0.0,,,0,0,62234,1,1.0,,,,,,2624.6514,8590.0,4250.0,-1,,,,,,,142391.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,12.0,14.0,44.0,2009,2.0,1,8,2,8500,85001,1,23,42,10900,0,2.0,1.0,,4,1,70,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,,,,11032.4669,2718.7728,0,0,,,0,0,6144,1,1.0,,,,,,2706.7746,8590.0,4250.0,-1,,,,,,,143810.0,2010,603,588,0,0,0,0,0,12.0,14.0,44.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
260826093746809,4,2.0,1,4,2,8500,85001,1,1,23,42,38300,129,2.0,1.0,,5,1,44,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,8.0,16.0,,,8.0,,,4.0,4.0,0.0,1,2.0,1.0,1.0,1400.0,1269.23,1.0,,,,,12871.3885,3227.8917,4.0,2.0,0.0,1.0,0,0,31091,1,,,4.0,,,,3219.2274,8790.0,4700.0,-1,,,,,,,142393.0,2009,591,588,0.0,0.0,0.0,1.0,0.0,15.0,16.0,47.0,2009,2.0,1,8,2,8500,85001,1,23,42,38300,129,2.0,1.0,,5,1,45,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,3200.0,1269.23,1.0,,,,,10872.3478,2725.8552,4,1,0.0,0.0,0,0,6225,1,,,1.0,,,,2751.4622,770.0,4700.0,-1,,,,,,,143812.0,2010,603,588,0,0,0,1,0,12.0,16.0,4.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
260826093746809,4,2.0,1,4,2,8500,85001,1,1,23,42,38300,129,2.0,1.0,,5,4,17,,1,36,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,2.0,6.0,12.0,,,2,,,,,,,,1.0,1.0,1.0,13892.6909,3074.5975,,,,,0,0,31091,3,,,,,,,3047.8211,,,-1,,,,,2.0,1.0,142396.0,2009,591,588,,,,,,10.0,,,2009,2.0,1,8,2,8500,85001,1,23,42,38300,129,2.0,1.0,,5,4,18,,1,37,1,,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,8.0,6.0,12.0,,,2,,,,,,,,1.0,1.0,1.0,16635.3179,3948.2879,0,0,,,0,0,6225,3,,,,,,,3917.3125,,,-1,,,,,2.0,1.0,143815.0,2010,603,588,0,0,0,0,0,11.0,,,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,0,recruitment
269270486510964,4,1.0,7,4,2,8500,85001,1,1,23,42,37980,91,2.0,1.0,,7,2,28,,2,44,3,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,,,,14048.486,3472.5097,,,0.0,,0,0,31008,1,,,,,,2.0,3474.1834,6990.0,710.0,-1,,,,,,,142400.0,2009,591,588,,,,,,18.0,2.0,33.0,2009,1.0,7,8,2,8500,85001,1,23,42,37980,91,2.0,1.0,,7,2,29,,2,44,3,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,,,,12854.2975,3267.799,0,0,0.0,,0,0,2069,1,,,,,,2.0,3288.9733,6990.0,860.0,-1,,,,,,,143817.0,2010,603,588,0,0,0,0,0,18.0,2.0,33.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
269430843510964,4,1.0,4,4,2,8500,85001,1,1,23,42,37980,17,2.0,1.0,,7,1,48,,2,39,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1650.0,634.61,2.0,2.0,,,,10680.5711,2762.8438,0.0,0.0,0.0,0.0,0,0,65040,1,1.0,,,,,,2771.3785,7890.0,5930.0,-1,,,,,,,142401.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,12.0,17.0,40.0,2009,1.0,4,8,2,8500,85001,1,23,42,37980,17,2.0,1.0,,7,1,49,,2,39,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2000.0,760.0,2.0,2.0,,,,11962.6398,3034.018,0,0,0.0,0.0,0,0,61423,1,1.0,,,,,,3049.9977,7890.0,5860.0,-1,,,,,,,143818.0,2010,603,588,0,0,0,0,0,12.0,17.0,40.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
269620906790964,4,2.0,1,4,2,8500,85001,1,1,23,42,38300,3,2.0,1.0,,5,1,53,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,5.0,28.0,,,5.0,,,4.0,7.0,0.0,2,,,,,,,,,,,11173.0866,2747.5619,3.0,4.0,,,0,0,62188,1,1.0,,,,,,2740.0348,770.0,6230.0,-1,,,,,,,142404.0,2009,591,588,0.0,0.0,1.0,0.0,0.0,12.0,19.0,4.0,2009,2.0,1,8,2,8500,85001,1,23,42,38300,3,2.0,1.0,,5,1,54,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,5.0,33.0,,,5.0,,,4.0,7.0,0.0,2,,,,,,,,,,,11134.1181,2710.5241,3,4,,,0,0,15429,1,1.0,,,,,,2737.0221,770.0,6230.0,-1,,,,,,,143820.0,2010,603,588,0,0,1,0,0,12.0,19.0,4.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
269620906790964,4,2.0,1,4,2,8500,85001,1,1,23,42,38300,3,2.0,1.0,,5,3,48,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10740.2047,2647.956,3.0,4.0,,,0,0,62188,2,1.0,,,,,,2606.9306,,,-1,,,,,,,142405.0,2009,591,588,0.0,0.0,1.0,0.0,0.0,12.0,,,2009,2.0,1,8,2,8500,85001,1,23,42,38300,3,2.0,1.0,,5,3,49,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12145.8535,2915.1598,3,4,,,0,0,15429,2,1.0,,,,,,2905.2451,,,-1,,,,,,,143821.0,2010,603,588,0,0,1,0,0,12.0,,,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,0,recruitment
289090977200964,4,1.0,1,4,2,8500,85001,1,1,23,42,42540,0,2.0,1.0,,4,1,59,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11148.4951,2795.2947,0.0,0.0,,,0,0,2900,1,,,,1.0,1.0,,2706.0334,,,-1,,,,,,,142420.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,18.0,,,2009,1.0,1,8,2,8500,85001,1,23,42,42540,0,2.0,1.0,,4,1,60,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11706.3693,2971.3225,0,0,,,0,0,15657,1,,,,,,3.0,2943.2689,,,-1,,,,,,,143833.0,2010,603,588,0,0,0,0,0,18.0,,,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,0,recruitment
289090977200964,4,1.0,1,4,2,8500,85001,1,1,23,42,42540,0,2.0,1.0,,4,3,67,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10631.1769,2629.1914,0.0,0.0,,,0,0,2900,2,1.0,,,,,,2624.6514,,,-1,,,,,,,142421.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,12.0,,,2009,1.0,1,8,2,8500,85001,1,23,42,42540,0,2.0,1.0,,4,3,68,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11083.7533,2731.4115,0,0,,,0,0,15657,2,1.0,,,,,,2719.3576,,,-1,,,,,,,143834.0,2010,603,588,0,0,0,0,0,12.0,,,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,0,recruitment
289170258140964,4,1.0,1,4,2,8500,85001,1,1,23,42,37980,45,2.0,1.0,,7,3,41,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,730.0,2.0,2.0,,,,10420.0382,2619.8261,4.0,2.0,1.0,,0,42,50509,2,1.0,,,,,,2591.2094,6695.0,4710.0,-1,,,,,,,142423.0,2009,591,588,0.0,0.0,0.0,1.0,0.0,12.0,16.0,30.0,2009,2.0,1,8,2,8500,85001,1,23,42,37980,45,2.0,1.0,,7,3,42,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1153.84,2.0,2.0,,,,11851.0772,2990.4033,4,1,0.0,,0,0,67333,2,1.0,,,,,,2993.6624,6970.0,5000.0,-1,,,,,,,143836.0,2010,603,588,0,0,0,1,0,12.0,17.0,32.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
289170258140964,4,1.0,1,4,2,8500,85001,1,1,23,42,37980,45,2.0,1.0,,7,4,17,,1,36,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,12516.6103,3207.9961,,,,,0,0,50509,3,,,,,,,3213.1631,,,-1,,,,,2.0,1.0,142424.0,2009,591,588,,,,,,10.0,,,2009,2.0,1,8,2,8500,85001,1,23,42,37980,45,2.0,1.0,,7,4,18,,1,37,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,16789.5814,4109.2693,0,0,,,0,0,67333,3,,,,,,,4149.1849,,,-1,,,,,2.0,1.0,143838.0,2010,603,588,0,0,0,0,0,11.0,,,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,0,recruitment
289360720680964,4,2.0,1,4,2,8500,85001,1,1,23,42,38300,129,2.0,1.0,,5,3,69,1.0,2,42,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10836.609,2719.3916,0.0,0.0,,,0,0,2978,2,,,3.0,,,,2711.575,,,-1,,,,,,,142428.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,14.0,,,2009,2.0,1,8,2,8500,85001,1,23,42,38300,129,2.0,1.0,,5,3,70,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10412.5581,2625.5513,0,0,,,0,0,2102,2,,,3.0,,,,2617.9729,,,-1,,,,,,,143841.0,2010,603,588,0,0,0,0,0,14.0,,,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,0,recruitment
289360720680964,4,2.0,1,4,2,8500,85001,1,1,23,42,38300,129,2.0,1.0,,5,4,37,,2,43,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.0,2.0,2.0,,,,10844.3334,2706.8736,,,1.0,,0,0,2978,3,,,,2.0,,,2696.7213,4870.0,4760.0,-1,,,,,2.0,1.0,142429.0,2009,591,588,,,,,,16.0,16.0,22.0,2009,2.0,1,8,2,8500,85001,1,23,42,38300,129,2.0,1.0,,5,4,38,,2,43,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,,,,11348.3411,2697.2898,0,0,,,0,0,2102,3,,,,2.0,,,2714.4829,7370.0,2630.0,-1,,,,,2.0,1.0,143842.0,2010,603,588,0,0,0,0,0,16.0,9.0,36.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
289650428680964,4,1.0,1,4,2,8500,85001,1,1,23,42,10900,0,2.0,1.0,,4,3,66,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10631.1769,2629.1914,0.0,0.0,,,0,0,2897,2,1.0,,,,,,2624.6514,,,-1,4.0,5.0,,,,,142432.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,12.0,,,2009,2.0,1,8,2,8500,85001,1,23,42,10900,0,2.0,1.0,,4,3,69,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,,,,11083.7533,2731.4115,0,0,,,0,0,2057,2,1.0,,,,,,2719.3576,8770.0,7210.0,-1,4.0,5.0,,,,,143845.0,2010,603,588,0,0,0,0,0,12.0,20.0,47.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,0,recruitment
289760882610964,4,1.0,1,4,2,8500,85001,1,1,23,42,37980,17,2.0,1.0,,7,3,36,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,55.0,,55.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,2115.38,2.0,2.0,,,,13352.7077,3325.3415,1.0,1.0,0.0,,0,0,30870,2,,,,,,2.0,3339.6088,2190.0,160.0,-1,,,,,,,142434.0,2009,591,588,1.0,0.0,0.0,0.0,1.0,18.0,1.0,19.0,2009,1.0,1,8,2,8500,85001,1,23,42,37980,17,2.0,1.0,,7,3,37,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,3.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.05,2.0,2.0,,,,15011.1622,3651.6569,1,1,0.0,,0,0,15499,2,,,,,,2.0,3670.8274,2290.0,430.0,-1,,,,,,,143847.0,2010,603,588,1,0,0,0,1,18.0,1.0,19.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
306900984994522,4,1.0,7,4,2,8500,85001,1,1,23,42,37980,29,2.0,1.0,,7,2,85,,2,43,1,,1,0,0,7,2,57,140,119,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11921.2984,2991.5889,,,,,0,0,2811,1,,,,2.0,,,2982.9899,,,-1,8.0,,,,,,142439.0,2009,591,588,,,,,,16.0,,,2009,1.0,7,8,2,8500,85001,1,23,42,37980,29,2.0,1.0,,7,2,85,,2,43,1,,0,0,7,2,57,140,119,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12244.1173,3087.3833,0,0,,,0,0,6076,1,,,,1.0,1.0,,3078.4719,,,-1,8.0,,,,,,143857.0,2010,603,588,0,0,0,0,0,18.0,,,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,0,recruitment
306907304793432,4,1.0,4,4,2,8500,85001,1,1,23,42,38300,129,2.0,1.0,,5,1,54,,2,40,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,49.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2261.0,904.4,1.0,,,,,10662.2883,2755.4697,0.0,0.0,0.0,0.0,0,0,42424,1,,,2.0,,,,2766.6345,570.0,5530.0,-1,,,,,,,142440.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,13.0,17.0,24.0,2009,1.0,4,8,2,8500,85001,1,23,42,38300,129,2.0,1.0,,5,1,55,,2,40,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,55.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,2412.0,1057.69,1.0,,,,,10941.3519,2796.6486,0,0,0.0,0.0,0,0,49550,1,,,2.0,,,,2805.4979,570.0,5530.0,-1,,,,,,,143858.0,2010,603,588,0,0,0,0,0,13.0,17.0,24.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
306907304793432,4,1.0,4,4,2,8500,85001,1,1,23,42,38300,129,2.0,1.0,,5,4,27,,1,39,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,4.0,0.0,1,2.0,,1.0,1100.0,440.0,2.0,2.0,,,,13918.7178,3502.7346,,,0.0,0.0,0,0,42424,2,1.0,,,,,,3521.3841,4890.0,9130.0,-1,,,,,1.0,,142441.0,2009,591,588,,,,,,12.0,22.0,22.0,2009,1.0,4,8,2,8500,85001,1,23,42,38300,129,2.0,1.0,,5,4,28,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1300.0,520.0,2.0,2.0,,,,14932.4163,3735.8342,0,0,0.0,0.0,0,0,49550,2,,,3.0,,,,3736.4678,4270.0,9130.0,-1,,,,,1.0,,143859.0,2010,603,588,0,0,0,0,0,14.0,22.0,21.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,0,1,recruitment
