hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ00_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
195837105097785,1,2.0,4,4,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,1.0,7,4,19,,1,37,2,,2,1,3,7,2,57,57,57,1,0,0,1.0,3.0,,,,,9.0,,,9.0,1.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,11687.4897,2697.6288,,,,,0,0,58170,2,,,,,,,2729.3483,8680.0,4020.0,-1,,,,,1.0,,10988.0,2008,576,573,,,,,,11.0,13.0,46.0,2008,2.0,4,8,2,8300,83001,1,33,17,16980,0,1.0,1.0,1.0,7,4,20,,1,37,2,,1,3,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,11157.244,2859.9229,,,,,0,0,57527,2,,,,,,,2719.7725,,,-1,,,,,1.0,,10886.0,2009,588,573,,,,,,11.0,,,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,0,1,recruitment
199937302013780,1,1.0,1,4,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,55,2.0,1,39,1,2.0,1,1,1,1,2,73,73,73,2,0,5,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11626.5375,2873.3312,0.0,0.0,,,0,0,44026,1,1.0,,,,,,2958.0196,,,-1,,,,,,,11007.0,2008,576,573,0.0,0.0,0.0,0.0,0.0,12.0,,,2008,1.0,1,8,2,8300,83001,1,33,17,16980,0,1.0,1.0,1.0,7,1,56,2.0,1,40,1,2.0,1,1,1,2,73,73,73,2,0,5,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11514.5158,2592.4988,0.0,0.0,,,0,0,32173,1,,,3.0,,,,2691.6822,,,-1,,,,,,,10908.0,2009,588,573,0.0,0.0,0.0,0.0,0.0,14.0,,,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,0,0,recruitment
199937302013780,1,1.0,1,4,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,59,1.0,2,39,1,2.0,2,1,2,1,2,73,73,73,2,0,5,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1400.0,560.0,2.0,2.0,,,,10814.5146,2605.0216,0.0,0.0,1.0,1.0,0,0,44026,2,1.0,,,,,,2638.825,8170.0,3600.0,-1,,,,,,,11008.0,2008,576,573,0.0,0.0,0.0,0.0,0.0,12.0,11.0,42.0,2008,1.0,1,8,2,8300,83001,1,33,17,16980,0,1.0,1.0,1.0,7,3,60,1.0,2,43,1,2.0,1,2,1,2,73,73,73,2,0,5,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,800.0,320.0,2.0,2.0,,,,9695.6334,2486.3256,0.0,0.0,0.0,0.0,0,0,32173,2,,,,2.0,,,2444.2019,8170.0,4610.0,-1,,,,,,,10909.0,2009,588,573,0.0,0.0,0.0,0.0,0.0,16.0,15.0,42.0,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,0,1,recruitment
267679770099105,1,1.0,7,4,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,30,,2,39,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,16.0,,,4.0,,,4.0,4.0,0.0,1,2.0,1.0,1.0,1516.0,606.5,2.0,2.0,,,,13709.0758,3386.9493,,,0.0,0.0,0,0,34191,1,1.0,,,,,,3409.4639,2670.0,8740.0,-1,,,,,,,11018.0,2008,576,573,,,,,,12.0,21.0,6.0,2008,1.0,7,8,2,8300,83001,1,33,17,16980,0,1.0,1.0,1.0,7,2,31,,2,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,4.0,0.0,1,2.0,1.0,1.0,1513.0,605.0,2.0,2.0,,,,14699.0847,3626.9268,,,0.0,0.0,0,0,32175,1,2.0,7.0,,,,,3605.2953,2870.0,5240.0,-1,,,,,,,10911.0,2009,588,573,,,,,,11.0,17.0,6.0,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,0,1,recruitment
271381037900399,1,1.0,4,4,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,36,,2,42,1,2.0,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,41.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,650.0,2.0,2.0,,,,11188.9492,2765.4007,14.0,3.0,0.0,,0,0,18387,1,,,3.0,,,,2784.2225,5570.0,4700.0,-1,,,,,,,11025.0,2008,576,573,0.0,1.0,1.0,1.0,1.0,14.0,16.0,22.0,2008,1.0,4,8,2,8300,83001,1,33,17,16980,0,1.0,1.0,1.0,7,1,37,,2,42,1,2.0,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,615.38,2.0,2.0,,,,15150.2273,3751.8508,14.0,3.0,0.0,,0,0,61688,1,,,3.0,,,,3814.3114,5570.0,4700.0,-1,,,,,,,10915.0,2009,588,573,0.0,1.0,1.0,1.0,1.0,14.0,16.0,22.0,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,0,1,recruitment
271381037900399,1,1.0,4,4,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,1.0,7,4,16,,1,36,1,2.0,2,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,13530.5947,3571.8342,,,,,0,0,18387,2,,,,,,,3470.7075,,,-1,,,,,1.0,,11026.0,2008,576,573,,,,,,10.0,,,2008,1.0,4,8,2,8300,83001,1,33,17,16980,0,1.0,1.0,1.0,7,4,17,,1,37,1,2.0,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,10456.8289,2666.3944,,,,,0,0,61688,2,,,,,,,2683.0923,,,-1,,,,,1.0,,10916.0,2009,588,573,,,,,,11.0,,,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,0,0,recruitment
287048870069107,1,2.0,1,4,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,,7,1,67,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11516.7433,2932.5917,0.0,0.0,,,0,0,8150,1,,,,2.0,,,2873.4676,,,-1,,,,,,,11029.0,2008,576,573,0.0,0.0,0.0,0.0,0.0,16.0,,,2008,2.0,1,8,2,8300,83001,1,33,17,16980,0,1.0,1.0,,7,1,68,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12687.3484,3116.6133,0.0,0.0,,,0,0,7793,1,,,,2.0,,,3159.9864,,,-1,,,,,,,10919.0,2009,588,573,0.0,0.0,0.0,0.0,0.0,16.0,,,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,0,0,recruitment
287048870069107,1,2.0,1,4,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,,7,3,65,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,42.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1000.0,400.0,2.0,2.0,,,,11831.9415,2788.9123,0.0,0.0,1.0,1.0,0,0,8150,2,1.0,,,,,,2793.9227,6290.0,5930.0,-1,,,,,,,11030.0,2008,576,573,0.0,0.0,0.0,0.0,0.0,12.0,17.0,23.0,2008,2.0,1,8,2,8300,83001,1,33,17,16980,0,1.0,1.0,,7,3,66,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,673.07,2.0,2.0,,,,10522.7997,2987.7956,0.0,0.0,0.0,,0,0,7793,2,1.0,,,,,,2899.6313,6290.0,800.0,-1,,,,,,,10920.0,2009,588,573,0.0,0.0,0.0,0.0,0.0,12.0,2.0,23.0,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,0,1,recruitment
307908321871397,1,2.0,6,4,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,,7,2,53,,1,39,1,,2,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11065.2785,2922.9956,,,,,0,0,44023,2,1.0,,,,,,2815.2243,,,-1,,,,,,,11045.0,2008,576,573,,,,,,12.0,,,2008,2.0,6,8,2,8300,83001,1,33,17,16980,0,1.0,1.0,,7,2,54,,1,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12667.2612,2994.7592,,,,,0,0,20623,2,1.0,,,,,,2961.1529,,,-1,,,,,,,10937.0,2009,588,573,,,,,,12.0,,,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,0,0,recruitment
310974092517939,1,2.0,1,4,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,3.0,7,3,71,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11364.5412,2913.2616,0.0,0.0,,,0,0,8317,2,,,,1.0,1.0,,2851.2158,,,-1,,,,,,,11060.0,2008,576,573,0.0,0.0,0.0,0.0,0.0,18.0,,,2008,2.0,1,8,2,8300,83001,1,33,17,16980,0,1.0,1.0,3.0,7,3,72,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11906.0673,2916.0809,0.0,0.0,,,0,0,7968,2,,,,2.0,,,2950.4635,,,-1,,,,,,,10951.0,2009,588,573,0.0,0.0,0.0,0.0,0.0,16.0,,,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,0,0,recruitment
373193297700818,1,3.0,4,4,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,,7,6,53,2.0,1,32,1,1.0,3,2,2,1,2,303,303,303,4,0,4,1.0,1.0,,40.0,1.0,32.0,,,1.0,,,3.0,4.0,0.0,1,2.0,,1.0,900.0,288.0,2.0,2.0,,,,15408.8926,3862.4736,0.0,0.0,0.0,0.0,0,0,21970,3,,,,,,,3867.3794,8660.0,4140.0,-1,,,,,,,11084.0,2008,576,573,0.0,0.0,0.0,0.0,0.0,2.5,13.0,45.0,2008,3.0,6,8,2,8300,83001,1,33,17,16980,0,1.0,1.0,,7,2,54,,1,33,1,1.0,0,0,6,2,303,303,303,4,0,14,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,16269.2266,3743.7235,,,,,0,0,7790,3,,,,,,,3803.1636,,,-1,,,,,,,10970.0,2009,588,573,,,,,,5.5,,,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,0,1,recruitment
407908451886387,1,1.0,6,4,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,51,,1,39,2,,1,0,0,5,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14365.5316,3584.4413,,,,,0,0,34190,1,1.0,,,,,,3572.0003,,,-1,,,,,,,11088.0,2008,576,573,,,,,,12.0,,,2008,1.0,6,8,2,8300,83001,1,33,17,16980,0,1.0,1.0,1.0,7,2,52,,1,39,2,,0,0,5,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9547.7845,2678.2931,,,,,0,0,7803,1,1.0,,,,,,2682.9605,,,-1,,,,,,,10973.0,2009,588,573,,,,,,12.0,,,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,0,0,recruitment
