hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,race21_t,race26_t,occ2012_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
699670007870913,3,2.0,6,4,2,9000,90001,1,1,21,36,35620,0,2.0,1.0,,7,2,30,,1,44,1,,1,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,55.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1571.8,1.0,,,,,13214.3623,3385.7357,0,0,0.0,,0,0,70222,1,,,,,,2.0,3345.6411,7860.0,2320.0,-1,,,,,,,99882.0,2012,626,623,0,0,0,0,0,18.0,1.0,,,8.0,40.0,2012,2.0,6,8,2,9000,90001,1,21,36,35620,0,2.0,1.0,,7,2,31,,1,44,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,51.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1730.76,1.0,,2.0,,,14116.0485,3530.5218,0,0,0.0,,0,0,47479,1,,,,,,2.0,3518.2647,7860.0,2310.0,2320,,,,,,,99949.0,2013,638,623,0,0,0,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
699670007870913,3,2.0,6,4,2,9000,90001,1,1,21,36,35620,0,2.0,1.0,,7,14,31,,2,44,1,,2,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,35.0,,60.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1990.94,1.0,,,,,15053.3818,3840.7745,0,0,0.0,,0,0,70222,2,,,,,,2.0,3757.9978,7860.0,2320.0,-1,,,,,,,99883.0,2012,626,623,0,0,0,0,0,18.0,1.0,,,8.0,40.0,2012,2.0,6,8,2,9000,90001,1,21,36,35620,0,2.0,1.0,,7,14,33,,2,44,1,,0,0,3,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1980.76,1.0,,2.0,,,14560.2245,3724.9368,0,0,0.0,,0,0,47479,2,,,,,,2.0,3694.7823,7860.0,2310.0,-1,,,,,,,99950.0,2013,638,623,0,0,0,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
830762091731889,3,1.0,1,4,2,9000,90001,1,1,21,36,35620,119,2.0,1.0,,7,1,47,2.0,1,43,1,4.0,1,1,1,1,2,370,370,370,4,0,12,2.0,1.0,,45.0,,45.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2884.0,1.0,,,,,14800.2049,3786.9506,3,2,1.0,,0,0,60045,1,,,,2.0,,,3718.6669,9570.0,1530.0,-1,,,,,,,99936.0,2012,626,623,0,0,1,0,0,16.0,1.0,,,4.0,51.0,2012,1.0,1,8,2,9000,90001,1,21,36,35620,119,2.0,1.0,,7,1,48,2.0,1,43,1,4.0,1,1,1,2,370,370,370,4,0,12,1.0,1.0,,35.0,,45.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1923.07,1.0,,2.0,,,15394.9439,3869.4013,10,2,0.0,,0,0,2029,1,,,,2.0,,,3789.3082,6080.0,6200.0,-1,,,,,,,100006.0,2013,638,623,0,0,1,1,0,16.0,19.0,23.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
850967092431169,3,1.0,3,4,2,9000,90001,1,1,21,36,10580,0,2.0,1.0,,4,1,60,,1,44,1,,1,1,1,6,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1318.18,1.0,,,,,13173.7106,3342.9321,3,1,0.0,,0,0,55369,1,,,,,,2.0,3243.1986,7860.0,2310.0,-1,,,,,,,99941.0,2012,626,623,0,0,1,0,0,18.0,1.0,,,8.0,40.0,2012,1.0,3,8,2,9000,90001,1,21,36,10580,0,2.0,1.0,,4,1,61,,1,44,1,,1,1,6,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1307.69,1.0,,,,,12423.4236,3166.4859,4,1,0.0,,0,0,4730,1,,,,,,2.0,3193.2725,7860.0,2310.0,-1,,,,,,,100010.0,2013,638,623,0,0,0,1,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
880964090331489,3,1.0,7,4,2,9000,90001,1,1,21,36,45060,0,2.0,1.0,,4,2,37,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,80.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,6200.0,2480.0,2.0,2.0,,,,14371.5433,3621.922,0,0,1.0,1.0,0,42,59980,1,,,,1.0,1.0,,3544.1703,9470.0,2015.0,2825,,,,,,,99946.0,2012,626,623,0,0,0,0,0,18.0,1.0,,,6.0,51.0,2012,1.0,7,8,2,9000,90001,1,21,36,45060,0,2.0,1.0,,4,2,38,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,65.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2655.0,1062.0,1.0,,2.0,,,12773.5043,3146.5973,0,0,0.0,0.0,0,0,1889,1,,,,1.0,1.0,,3127.1884,9470.0,2015.0,5520,,,,,,,100018.0,2013,638,623,0,0,0,0,0,18.0,6.0,51.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
13364969600971,3,1.0,3,4,2,9000,90001,1,1,21,36,0,0,3.0,2.0,,0,1,63,,1,44,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1923.0,1.0,,,,,14116.8536,3582.262,0,0,1.0,,0,42,60039,1,,,,,,1.0,3475.3883,7860.0,2310.0,-1,,,,,,2.0,100062.0,2012,626,623,0,0,0,0,0,17.0,1.0,,,8.0,40.0,2012,1.0,3,8,2,9000,90001,1,21,36,0,0,3.0,2.0,,0,1,65,,1,44,1,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,200.0,1.0,,,,,13072.0436,3194.6855,0,0,0.0,,0,0,12843,1,,,,,,1.0,3120.2283,7860.0,2310.0,-1,,,,,,2.0,100143.0,2013,638,623,0,0,0,0,0,17.0,8.0,40.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
130606991273298,3,1.0,3,4,2,9000,90001,1,1,21,36,0,0,3.0,2.0,,0,1,21,,1,42,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,1070.0,428.29,2.0,2.0,2.0,,,16042.7077,3957.7108,1,1,0.0,0.0,0,0,66666,1,,,4.0,,,,3830.7303,9470.0,3800.0,-1,,,,,,,100106.0,2012,626,623,1,0,0,0,1,15.0,1.0,,,12.0,51.0,2012,2.0,3,8,2,9000,90001,1,21,36,0,0,3.0,2.0,,0,1,22,,1,43,1,,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,1140.0,456.0,2.0,2.0,2.0,,,15041.7863,3748.5693,1,1,0.0,0.0,0,0,63377,1,,,,2.0,,,3836.1374,8470.0,4640.0,-1,,,,,,,100192.0,2013,638,623,1,0,0,0,1,16.0,15.0,43.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,0,1,0,1,retention
563489081908365,3,1.0,4,4,2,9000,90001,1,1,21,36,0,0,3.0,2.0,,0,4,57,,2,41,1,,2,1,3,4,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,,1.0,3400.0,1360.0,1.0,,,,,11906.3679,3009.9496,0,0,1.0,1.0,0,42,59895,2,,,3.0,,,,2983.14,8190.0,2160.0,-1,,,,,1.0,,100147.0,2012,626,623,0,0,0,0,0,14.0,1.0,,,7.0,41.0,2012,1.0,4,8,2,9000,90001,1,21,36,0,0,3.0,2.0,,0,4,58,,2,44,1,,1,3,4,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1133.0,453.2,2.0,2.0,,,,12804.4485,3276.8519,0,0,1.0,1.0,0,42,55828,2,,,,,,1.0,3259.1312,8190.0,4110.0,-1,,,,,1.0,,100226.0,2013,638,623,0,0,0,0,0,17.0,13.0,41.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
960967091531929,3,2.0,6,4,2,9000,90001,1,1,21,36,0,0,3.0,2.0,,0,2,68,,1,40,1,,2,0,0,6,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,2.0,5.0,11.0,3.0,0.0,2,,,,,,,,,,,13586.2167,3259.9594,0,0,,,0,0,28442,2,,,2.0,,,,3240.9675,9470.0,3820.0,-1,4.0,,,,,,100221.0,2012,626,623,0,0,0,0,0,13.0,1.0,,,12.0,51.0,2012,2.0,6,8,2,9000,90001,1,21,36,0,0,3.0,2.0,,0,2,69,,1,40,1,,0,0,6,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12940.9785,3194.6855,0,0,,,0,0,12518,2,,,4.0,,,,3228.1564,,,-1,4.0,,,,,,100293.0,2013,638,623,0,0,0,0,0,15.0,,,2013,MIS4_to_MIS8,new_york,0,2012-2013,0,1,0,0,retention
966179910056309,3,1.0,6,4,2,9000,90001,1,1,21,36,0,0,3.0,2.0,,0,2,56,,1,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,50.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1692.3,2.0,2.0,,,,12359.9554,3271.3701,0,0,0.0,,0,0,4233,1,,,,2.0,,,3203.6977,9480.0,430.0,-1,,,,,,,100222.0,2012,626,623,0,0,0,0,0,16.0,1.0,,,1.0,51.0,2012,1.0,6,8,2,9000,90001,1,21,36,0,0,3.0,2.0,,0,2,57,,1,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1687.5,2.0,2.0,,,,12315.5126,3096.2615,0,0,0.0,,0,0,37964,1,,,,2.0,,,3082.4098,9370.0,430.0,-1,,,,,,,100294.0,2013,638,623,0,0,0,0,0,16.0,1.0,51.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
2033160994996,3,1.0,4,4,2,9000,90001,1,1,21,36,39100,27,,1.0,,4,1,48,,2,39,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1800.0,720.0,1.0,,,,,12555.2087,3186.266,4,1,0.0,0.0,0,0,39961,1,1.0,,,,,,3159.19,9380.0,5220.0,-1,,,,,,,100234.0,2012,626,623,0,0,0,1,0,12.0,1.0,,,17.0,51.0,2012,1.0,4,8,2,9000,90001,1,21,36,39100,27,,1.0,,4,1,49,,2,39,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1812.0,724.8,1.0,,2.0,,,14589.8162,3605.8245,0,0,0.0,0.0,0,0,29482,1,1.0,,,,,,3598.5196,9370.0,5220.0,-1,,,,,,,100308.0,2013,638,623,0,0,0,0,0,12.0,17.0,51.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
20243160999694,3,2.0,6,4,2,9000,90001,1,1,21,36,46540,0,,1.0,,3,14,80,,2,37,1,,2,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,13.0,,10.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,750.0,97.5,2.0,2.0,,,,12958.7895,3088.9588,0,0,1.0,1.0,0,0,24960,2,,,,,,,3036.3863,8380.0,9140.0,-1,,,,,,,100238.0,2012,626,623,0,0,0,0,0,11.0,1.0,,,22.0,43.0,2012,2.0,6,8,2,9000,90001,1,21,36,46540,0,,1.0,,3,14,80,,2,37,1,,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,12.0,,12.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,798.0,95.76,2.0,2.0,,,,12109.8384,3193.8024,0,0,0.0,0.0,0,0,29531,2,,,,,,,3147.7763,8370.0,9130.0,-1,,,,,,,100314.0,2013,638,623,0,0,0,0,0,11.0,22.0,43.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
90593160997593,3,1.0,1,4,2,9000,90001,1,1,21,36,39100,71,,1.0,,4,3,52,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,15044.4119,3557.632,3,1,,,0,0,37110,2,,,3.0,,,,3577.3191,9470.0,3800.0,-1,,,,,,,100249.0,2012,626,623,0,0,1,0,0,14.0,1.0,,,12.0,51.0,2012,1.0,1,8,2,9000,90001,1,21,36,39100,71,,1.0,,4,3,52,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,2.0,2.0,14487.842,3424.5581,3,1,,,0,0,60244,2,,,3.0,,,,3493.0461,,,-1,,,,,,,100328.0,2013,638,623,0,0,1,0,0,14.0,,,2013,MIS4_to_MIS8,new_york,0,2012-2013,0,1,0,0,retention
699390955070913,3,1.0,1,4,2,9000,90001,1,1,21,36,39100,71,,1.0,,4,1,64,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,37.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1600.0,412.5,2.0,2.0,,,,11009.4936,3065.183,0,0,0.0,0.0,0,0,28466,1,1.0,,,,,,2965.6983,9470.0,5220.0,-1,,,,,,,100291.0,2012,626,623,0,0,0,0,0,12.0,1.0,,,17.0,51.0,2012,1.0,1,8,2,9000,90001,1,21,36,39100,71,,1.0,,4,1,64,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1900.0,760.0,1.0,,,,,12171.0604,3363.7976,0,0,1.0,1.0,0,42,37949,1,1.0,,,,,,3271.065,9370.0,430.0,-1,,,,,,,100359.0,2013,638,623,0,0,0,0,0,12.0,1.0,51.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
901900153896886,3,1.0,1,4,2,9000,90001,1,1,21,36,13780,0,,1.0,,3,1,45,2.0,2,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,673.07,1.0,,,,,12073.3552,3063.981,10,2,0.0,,0,0,39957,1,,,3.0,,,,3037.9442,6970.0,5240.0,-1,,,,,,,100313.0,2012,626,623,0,0,1,1,0,14.0,1.0,,,17.0,32.0,2012,1.0,1,8,2,9000,90001,1,21,36,13780,0,,1.0,,3,1,46,2.0,2,41,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1000.0,1015.0,2.0,2.0,2.0,,,13419.2487,3316.5227,4,2,1.0,1.0,0,0,60148,1,,,3.0,,,,3309.8038,6990.0,5940.0,-1,,,,,,,100381.0,2013,638,623,0,0,0,1,0,14.0,17.0,33.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
229530444450914,3,1.0,7,4,2,9000,90001,1,1,23,42,37980,101,1.0,1.0,,7,2,26,,2,43,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,2050.0,730.76,1.0,,,,,15238.6693,4028.6162,0,0,0.0,1.0,0,0,55823,1,,,,1.0,1.0,,3834.4609,9480.0,2010.0,-1,,,,,,,103495.0,2012,626,623,0,0,0,0,0,18.0,2.0,,,6.0,51.0,2012,1.0,7,8,2,9000,90001,1,23,42,37980,101,1.0,1.0,,7,2,26,,2,43,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,2.0,2.0,,,16650.422,3647.8344,0,0,0.0,,0,0,71098,1,,,,1.0,1.0,,3711.7462,8170.0,800.0,-1,,,,,,,103722.0,2013,638,623,0,0,0,0,0,18.0,2.0,42.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,0,1,0,1,retention
499921504039243,3,1.0,6,4,2,9000,90001,1,1,23,42,37980,101,1.0,1.0,,7,2,30,,1,40,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,557.69,1.0,,,,,18954.4236,4841.5005,0,0,0.0,,0,0,12827,1,,,2.0,,,,4663.3878,6770.0,5320.0,-1,,,,,,,103555.0,2012,626,623,0,0,0,0,0,13.0,2.0,,,17.0,31.0,2012,1.0,6,8,2,9000,90001,1,23,42,37980,101,1.0,1.0,,7,2,31,,1,40,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,935.0,557.69,1.0,,2.0,,,18434.0035,4517.5985,0,0,0.0,1.0,0,0,63624,1,,,2.0,,,,4490.4142,6770.0,5320.0,-1,,,,,,,103773.0,2013,638,623,0,0,0,0,0,13.0,17.0,31.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
317498459200655,3,1.0,7,4,2,9000,90001,1,1,23,42,38300,129,2.0,1.0,,5,2,54,,2,43,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,35.0,,70.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1400.0,744.23,1.0,,,,,11861.8298,3023.6589,0,0,0.0,1.0,0,0,2225,1,,,,2.0,,,2984.7193,9370.0,5120.0,4110,,,,,,,103837.0,2012,626,623,0,0,0,0,0,16.0,1.0,,,17.0,51.0,2012,1.0,7,8,2,9000,90001,1,23,42,38300,129,2.0,1.0,,5,2,55,,2,43,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,35.0,,73.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2119.0,741.65,1.0,,,,,12269.2779,3114.4577,0,0,0.0,0.0,0,0,38700,1,,,,2.0,,,3122.9136,9370.0,5120.0,4110,,,,,,,104011.0,2013,638,623,0,0,0,0,0,16.0,17.0,51.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
952229310619400,3,1.0,1,4,2,9000,90001,1,1,23,42,37980,91,2.0,1.0,,7,3,62,1.0,1,39,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,36.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,673.07,2.0,2.0,,,,11196.3781,3420.6652,0,0,0.0,,0,0,12795,2,1.0,,,,,,3354.0356,9470.0,7000.0,-1,4.0,,,,,,104161.0,2012,626,623,0,0,0,0,0,12.0,2.0,,,20.0,51.0,2012,2.0,1,8,2,9000,90001,1,23,42,37980,91,2.0,1.0,,7,3,63,1.0,1,39,2,,1,2,1,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,27.0,2.0,11.0,3.0,0.0,2,,,,,,,,,,,10912.8487,3271.6717,0,0,,,0,0,48019,2,1.0,,,,,,3337.6045,770.0,7360.0,-1,4.0,,,,,,104318.0,2013,638,623,0,0,0,0,0,12.0,20.0,4.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
996022470419550,3,1.0,1,4,2,9000,90001,1,1,23,42,38300,3,2.0,1.0,,5,3,58,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,21.0,,28.0,,,15.0,,,6.0,3.0,0.0,1,2.0,2.0,2.0,,2192.0,2.0,2.0,,,,10298.3976,2696.1279,4,1,1.0,,0,0,25842,2,,,,1.0,1.0,,2669.3424,7860.0,2310.0,-1,,,,,,,104209.0,2012,626,623,0,0,0,1,0,18.0,1.0,,,8.0,40.0,2012,1.0,1,8,2,9000,90001,1,23,42,38300,3,2.0,1.0,,5,3,59,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,24.0,,24.0,,,15.0,,,6.0,3.0,0.0,1,2.0,2.0,2.0,,692.0,2.0,2.0,,,,12436.8971,3101.4493,0,0,1.0,,0,42,38493,2,,,,1.0,1.0,,3112.7907,7860.0,2310.0,-1,,,,,,,104356.0,2013,638,623,0,0,0,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
299640628480614,3,2.0,1,4,2,9000,90001,1,1,23,42,0,0,3.0,2.0,,0,3,57,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,60.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2517.0,2.0,2.0,,,,10481.1164,2743.9638,0,0,1.0,,0,42,63114,2,,,,,,2.0,2716.7031,7860.0,10.0,-1,,,,,,,104289.0,2012,626,623,0,0,0,0,0,18.0,1.0,,,1.0,40.0,2012,1.0,1,8,2,9000,90001,1,23,42,0,0,3.0,2.0,,0,3,58,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,44.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1634.0,2.0,2.0,,,,12128.2198,3024.473,0,0,1.0,,0,42,30781,2,,,,,,2.0,3035.5329,7860.0,230.0,-1,,,,,,,104435.0,2013,638,623,0,0,0,0,0,18.0,1.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,0,1,0,1,retention
497911408037218,3,1.0,1,4,2,9000,90001,1,1,23,42,0,55,3.0,2.0,,0,1,44,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1050.0,1.0,,,,,11687.4069,2937.9326,10,3,0.0,,0,0,4453,1,,,,,,2.0,2882.2347,7860.0,2310.0,-1,,,,,,,104325.0,2012,626,623,0,0,1,1,0,18.0,1.0,,,8.0,40.0,2012,2.0,1,8,2,9000,90001,1,23,42,0,55,3.0,2.0,,0,1,45,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,2.0,,,13081.4582,3206.8484,10,3,0.0,,0,0,30869,1,,,,,,2.0,3226.4891,7860.0,2310.0,-1,,,,,,,104475.0,2013,638,623,0,0,1,1,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
497911504077248,3,1.0,1,4,2,9000,90001,1,1,23,42,0,0,3.0,2.0,,0,3,71,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,21.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,221.15,2.0,2.0,,,,10909.9938,2795.9535,0,0,0.0,,0,0,4414,2,1.0,,,,,,2702.1469,9470.0,3955.0,-1,,,,,,,104331.0,2012,626,623,0,0,0,0,0,12.0,1.0,,,12.0,51.0,2012,1.0,1,8,2,9000,90001,1,23,42,0,0,3.0,2.0,,0,3,72,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,52.0,13.0,15.0,,,13.0,,,4.0,3.0,0.0,1,1.0,2.0,2.0,,200.0,2.0,2.0,,,,12600.9602,3054.61,0,0,0.0,,0,0,16521,2,1.0,,,,,,3007.7832,9470.0,3800.0,-1,,,,,,,104481.0,2013,638,623,0,0,0,0,0,12.0,12.0,51.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
