hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ00_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
982076961359830,3,1.0,6,4,2,8500,85001,1,1,21,36,10580,0,2.0,1.0,,4,2,45,,1,43,7,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,5.0,31.0,,,5.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1361.53,1.0,,,,,10183.9047,2511.6647,,,0.0,,0,0,4803,1,,,,1.0,1.0,,2494.6091,9480.0,430.0,-1,,,,,,,100276.0,2009,590,587,,,,,,18.0,1.0,51.0,2009,1.0,6,8,2,8500,85001,1,21,36,10580,0,2.0,1.0,,4,2,46,,1,43,7,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,5.0,23.0,,,5.0,,,4.0,2.0,0.0,1,1.0,2.0,2.0,,1440.19,1.0,,,,,10329.3809,2583.3279,0,0,0.0,,0,0,24633,1,,,,1.0,2.0,,2580.8148,9480.0,1230.0,-1,,,,,,,101586.0,2010,602,587,0,0,0,0,0,17.0,3.0,51.0,2010,MIS4_to_MIS8,new_york,0,2009-2010,1,0,0,0,retention
998066955359740,3,2.0,1,4,2,8500,85001,1,1,21,36,10580,0,2.0,1.0,,4,3,42,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1134.5,1.0,,,,,11249.6193,2862.6203,3.0,2.0,0.0,,0,0,25878,2,,,,2.0,,,2802.5622,9590.0,1300.0,-1,,,,,,,100293.0,2009,590,587,0.0,0.0,1.0,0.0,0.0,16.0,4.0,51.0,2009,2.0,1,8,2,8500,85001,1,21,36,10580,0,2.0,1.0,,4,3,43,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1134.61,1.0,,,,,12496.0409,3112.7021,3,2,0.0,,0,0,58104,2,,,,2.0,,,3105.8395,9590.0,1300.0,-1,,,,,,,101602.0,2010,602,587,0,0,1,0,0,16.0,4.0,51.0,2010,MIS4_to_MIS8,new_york,0,2009-2010,1,0,0,0,retention
6233560695392,3,2.0,6,4,2,8500,85001,1,1,21,36,0,0,3.0,2.0,,0,14,27,,2,41,1,,2,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,1500.0,1050.0,1.0,,,,,12566.7573,3118.1967,,,1.0,1.0,0,42,12519,2,,,3.0,,,,3099.9263,8090.0,5820.0,-1,,,,,,,100298.0,2009,590,587,,,,,,14.0,17.0,42.0,2009,2.0,6,8,2,8500,85001,1,21,36,0,0,3.0,2.0,,0,14,28,,2,41,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1600.0,560.0,1.0,,,,,13635.9831,3394.0878,0,0,0.0,0.0,0,0,11939,2,,,3.0,,,,3367.6886,8090.0,5110.0,-1,,,,,,,101607.0,2010,602,587,0,0,0,0,0,14.0,17.0,42.0,2010,MIS4_to_MIS8,new_york,0,2009-2010,1,0,0,0,retention
405005073105776,3,1.0,4,4,2,8500,85001,1,1,21,36,0,13,3.0,2.0,,0,4,18,,2,40,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,2.0,4.0,8.0,,,,,,,,10.0,2.0,0.0,1,2.0,,1.0,800.0,64.0,2.0,2.0,1.0,1.0,2.0,12220.3506,2803.1338,,,1.0,1.0,0,0,47010,3,,,2.0,,,,2736.0921,7870.0,5860.0,-1,,,,,1.0,,100374.0,2009,590,587,,,,,,13.0,17.0,40.0,2009,1.0,4,8,2,8500,85001,1,21,36,0,13,3.0,2.0,,0,4,19,,2,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,8.0,,8.0,,,20.0,,,7.0,2.0,0.0,1,2.0,,1.0,750.0,60.0,2.0,2.0,1.0,1.0,2.0,15670.6128,3320.7172,0,0,0.0,0.0,0,0,45297,3,,,3.0,,,,3374.5229,7870.0,5700.0,-1,,,,,1.0,,101686.0,2010,602,587,0,0,0,0,0,14.0,17.0,40.0,2010,MIS4_to_MIS8,new_york,0,2009-2010,1,0,0,0,retention
450965068935839,3,1.0,1,4,2,8500,85001,1,1,21,36,0,0,3.0,2.0,,0,3,53,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,43.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,1.0,1100.0,473.0,2.0,2.0,,,,11845.9325,2975.532,0.0,0.0,1.0,1.0,0,42,25599,2,1.0,,,,,,2969.7502,7860.0,5700.0,-1,,,,,,,100377.0,2009,590,587,0.0,0.0,0.0,0.0,0.0,12.0,17.0,40.0,2009,1.0,1,8,2,8500,85001,1,21,36,0,0,3.0,2.0,,0,3,54,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1150.0,425.5,2.0,2.0,,,,11949.6997,2947.9049,0,0,1.0,1.0,0,42,45339,2,,,3.0,,,,2963.738,7860.0,5700.0,-1,,,,,,,101691.0,2010,602,587,0,0,0,0,0,14.0,17.0,40.0,2010,MIS4_to_MIS8,new_york,0,2009-2010,1,0,0,0,retention
956829750969304,3,2.0,1,4,2,8500,85001,1,1,21,36,0,0,3.0,2.0,,0,3,37,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,32.0,,,15.0,,,6.0,2.0,0.0,1,2.0,2.0,2.0,,190.0,2.0,2.0,,,,11558.8351,2919.0229,3.0,2.0,0.0,,0,0,40399,2,,,,2.0,,,2879.5956,7860.0,2310.0,2310,,,,,,,100474.0,2009,590,587,0.0,0.0,1.0,0.0,0.0,16.0,8.0,40.0,2009,2.0,1,8,2,8500,85001,1,21,36,0,0,3.0,2.0,,0,3,38,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,865.0,1.0,,,,,13177.4873,3270.9279,3,2,1.0,,0,42,24670,2,,,,1.0,1.0,,3275.2102,7860.0,2310.0,-1,,,,,,,101764.0,2010,602,587,0,0,1,0,0,18.0,8.0,40.0,2010,MIS4_to_MIS8,new_york,0,2009-2010,1,0,0,0,retention
987066929359150,3,2.0,1,4,2,8500,85001,1,1,21,36,0,0,3.0,2.0,,0,1,49,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,58.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,2365.38,1.0,,,,,11739.9427,2900.5765,10.0,2.0,0.0,,0,0,16328,1,,,4.0,,,,2875.77,9470.0,3850.0,-1,,,,,,,100486.0,2009,590,587,0.0,0.0,1.0,1.0,0.0,15.0,12.0,51.0,2009,1.0,1,8,2,8500,85001,1,21,36,0,0,3.0,2.0,,0,1,50,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,,,,12895.1841,3225.8953,10,2,0.0,,0,0,37707,1,,,4.0,,,,3221.8854,9470.0,3850.0,-1,,,,,,,101774.0,2010,602,587,0,0,1,1,0,15.0,12.0,51.0,2010,MIS4_to_MIS8,new_york,0,2009-2010,1,0,0,0,retention
5763560993598,3,2.0,1,4,2,8500,85001,1,1,21,36,28740,111,,1.0,,2,1,46,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,4.0,,4.0,,,18.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,1200.0,230.0,1.0,,,,,13352.8845,3377.2119,3.0,1.0,1.0,1.0,0,0,25946,1,,,,1.0,1.0,,3347.5398,7890.0,2340.0,-1,,,,,,,100496.0,2009,590,587,0.0,0.0,1.0,0.0,0.0,18.0,8.0,40.0,2009,1.0,1,8,2,8500,85001,1,21,36,28740,111,,1.0,,2,1,47,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,33.0,,,14.0,,,6.0,4.0,0.0,1,2.0,,1.0,950.0,304.0,2.0,2.0,,,,13700.1476,3393.8034,3,1,0.0,0.0,0,0,54321,1,,,,1.0,1.0,,3397.8802,7860.0,2540.0,-1,,,,,,,101783.0,2010,602,587,0,0,1,0,0,18.0,8.0,40.0,2010,MIS4_to_MIS8,new_york,0,2009-2010,0,1,0,1,retention
252309380600195,3,2.0,1,4,2,8500,85001,1,1,21,36,39100,71,,1.0,,4,1,51,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,48.0,,,,,,2.0,2.0,0.0,1,1.0,2.0,2.0,,1000.0,2.0,2.0,,,,12270.9536,3025.3489,4.0,1.0,0.0,,0,0,37557,1,,,,1.0,1.0,,3005.8443,6080.0,9200.0,2720,,,,,,,100523.0,2009,590,587,0.0,0.0,0.0,1.0,0.0,18.0,22.0,23.0,2009,2.0,1,8,2,8500,85001,1,21,36,39100,71,,1.0,,4,1,52,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,56.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1538.46,2.0,2.0,,,,13469.1758,3369.4867,4,1,0.0,,0,0,24565,1,,,,1.0,1.0,,3365.2983,6080.0,1360.0,2720,,,,,,,101818.0,2010,602,587,0,0,0,1,0,18.0,4.0,23.0,2010,MIS4_to_MIS8,new_york,0,2009-2010,0,1,0,1,retention
15754520990994,3,1.0,1,4,2,8500,85001,1,1,23,42,38300,7,2.0,1.0,,5,1,62,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1446.0,578.4,1.0,,,,,12695.8166,3162.9211,0.0,0.0,0.0,0.0,0,0,38232,1,,,2.0,,,,3198.269,7860.0,4220.0,-1,,,,,,,104036.0,2009,590,587,0.0,0.0,0.0,0.0,0.0,13.0,14.0,40.0,2009,1.0,1,8,2,8500,85001,1,23,42,38300,7,2.0,1.0,,5,1,63,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1504.0,601.6,1.0,,,,,12063.8109,3168.1243,0,0,0.0,0.0,0,0,25341,1,,,3.0,,,,3098.4147,7860.0,4220.0,-1,,,,,,,105365.0,2010,602,587,0,0,0,0,0,14.0,14.0,40.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,1,0,0,0,retention
15754520990994,3,1.0,1,4,2,8500,85001,1,1,23,42,38300,7,2.0,1.0,,5,3,59,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,692.3,1.0,,,,,9702.2558,2491.0407,0.0,0.0,0.0,,0,0,38232,2,1.0,,,,,,2513.6114,7870.0,5700.0,-1,,,,,,,104037.0,2009,590,587,0.0,0.0,0.0,0.0,0.0,12.0,17.0,40.0,2009,1.0,1,8,2,8500,85001,1,23,42,38300,7,2.0,1.0,,5,3,60,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,692.3,2.0,2.0,,,,12734.4368,3239.062,0,0,0.0,,0,0,25341,2,,,3.0,,,,3217.2569,7870.0,5700.0,-1,,,,,,,105366.0,2010,602,587,0,0,0,0,0,14.0,17.0,40.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,1,0,0,0,retention
205901634895192,3,1.0,1,4,2,8500,85001,1,1,23,42,10900,0,2.0,1.0,,4,3,41,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1340.0,536.0,1.0,,,,,12042.564,3012.7615,10.0,2.0,0.0,0.0,0,0,2425,2,1.0,,,,,,3000.1046,8270.0,3600.0,-1,,,,,,,104108.0,2009,590,587,0.0,0.0,1.0,1.0,0.0,12.0,11.0,42.0,2009,1.0,1,8,2,8500,85001,1,23,42,10900,0,2.0,1.0,,4,3,42,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1360.0,400.0,1.0,,,,,10174.4814,2530.9448,4,2,0.0,0.0,0,0,69889,2,1.0,,,,,,2528.8255,8270.0,3600.0,-1,,,,,,,105441.0,2010,602,587,0,0,0,1,0,12.0,11.0,42.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,1,0,0,0,retention
299120192010954,3,1.0,7,4,2,8500,85001,1,1,23,42,37980,17,2.0,1.0,,7,2,35,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1384.61,1.0,,,,,12959.2969,3217.5458,,,0.0,,0,0,62864,1,,,,,,2.0,3228.4858,7860.0,2310.0,-1,,,,,,,104130.0,2009,590,587,,,,,,18.0,8.0,40.0,2009,1.0,7,8,2,8500,85001,1,23,42,37980,17,2.0,1.0,,7,2,36,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1384.61,1.0,,,,,11767.1801,2916.8629,0,0,0.0,,0,0,12678,1,,,,,,2.0,2924.6842,7860.0,2310.0,-1,,,,,,,105466.0,2010,602,587,0,0,0,0,0,18.0,8.0,40.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,1,0,0,0,retention
530724099845819,3,2.0,1,4,2,8500,85001,1,1,23,42,37980,17,2.0,1.0,,7,1,57,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,47.0,,,,,,2.0,2.0,0.0,1,1.0,2.0,2.0,,1826.92,1.0,,,,,13092.8745,3243.8635,0.0,0.0,0.0,,0,0,2408,1,,,,,,1.0,3285.79,9570.0,9200.0,-1,,,,,,,104303.0,2009,590,587,0.0,0.0,0.0,0.0,0.0,17.0,22.0,51.0,2009,2.0,1,8,2,8500,85001,1,23,42,37980,17,2.0,1.0,,7,1,58,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,46.0,,46.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1300.0,598.0,1.0,,,,,13508.6843,3283.1246,0,0,1.0,1.0,0,0,45981,1,,,,,,1.0,3315.6183,6080.0,9200.0,-1,,,,,,,105629.0,2010,602,587,0,0,0,0,0,17.0,22.0,23.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,1,0,1,retention
605007674104562,3,2.0,1,4,2,8500,85001,1,1,23,42,38300,129,2.0,1.0,,5,1,28,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,42.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2000.0,923.07,1.0,,,,,10523.4787,2665.3824,1.0,1.0,0.0,1.0,0,0,40486,1,,,,,,2.0,2679.91,7860.0,2320.0,4620,,,,,,,104330.0,2009,590,587,1.0,0.0,0.0,0.0,1.0,18.0,8.0,40.0,2009,1.0,1,8,2,8500,85001,1,23,42,38300,129,2.0,1.0,,5,1,29,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,923.07,1.0,,,,,12406.1441,3005.0835,1,1,0.0,,0,0,61546,1,,,,,,2.0,2999.8167,7860.0,2320.0,-1,,,,,,,105663.0,2010,602,587,1,0,0,0,1,18.0,8.0,40.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,1,0,0,0,retention
659402750200144,3,1.0,1,4,2,8500,85001,1,1,23,42,10900,0,2.0,1.0,,4,3,37,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,1350.0,900.0,2.0,2.0,,,,11513.9333,2847.2094,11.0,4.0,1.0,1.0,0,42,26654,2,,,,2.0,,,2872.8568,680.0,7010.0,-1,,,,,,,104358.0,2009,590,587,1.0,1.0,1.0,0.0,1.0,16.0,20.0,24.0,2009,2.0,1,8,2,8500,85001,1,23,42,10900,0,2.0,1.0,,4,3,38,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2400.0,960.0,2.0,2.0,,,,11686.5442,2928.8535,11,4,0.0,0.0,0,0,12809,2,,,,2.0,,,2921.8435,9370.0,1110.0,-1,,,,,,,105689.0,2010,602,587,1,1,1,0,1,16.0,3.0,51.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,1,0,0,0,retention
850724094945739,3,1.0,1,4,2,8500,85001,1,1,23,42,37980,29,2.0,1.0,,7,1,26,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,800.0,1.0,,,,,14089.3384,3437.0888,0.0,0.0,0.0,,0,0,62876,1,,,,,,2.0,3475.5116,7860.0,2310.0,-1,,,,,,,104430.0,2009,590,587,0.0,0.0,0.0,0.0,0.0,18.0,8.0,40.0,2009,1.0,1,8,2,8500,85001,1,23,42,37980,29,2.0,1.0,,7,1,27,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,850.0,1.0,,,,,12176.6059,3026.6913,1,1,0.0,,0,0,54718,1,,,,,,2.0,3007.2651,7860.0,2310.0,-1,,,,,,,105778.0,2010,602,587,1,0,0,0,1,18.0,8.0,40.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,1,0,1,retention
905004274104652,3,1.0,3,4,2,8500,85001,1,1,23,42,10900,0,2.0,1.0,,4,1,41,,1,39,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1190.0,476.0,1.0,,,,,10936.0054,2718.7357,4.0,1.0,0.0,0.0,0,0,47763,1,1.0,,,,,,2728.6573,7870.0,4250.0,4210,,,,,,,104444.0,2009,590,587,0.0,0.0,0.0,1.0,0.0,12.0,14.0,40.0,2009,1.0,3,8,2,8500,85001,1,23,42,10900,0,2.0,1.0,,4,1,42,,1,39,1,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,58.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1300.0,494.0,1.0,,,,,11250.2361,2802.6476,4,1,0.0,0.0,0,0,25461,1,1.0,,,,,,2812.7587,7870.0,4250.0,4210,,,,,,,105796.0,2010,602,587,0,0,0,1,0,12.0,14.0,40.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,1,0,1,retention
924386065906598,3,1.0,1,4,2,8500,85001,1,1,23,42,37980,17,2.0,1.0,,7,1,26,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,,,,14089.3384,3437.0888,0.0,0.0,0.0,,0,0,4954,1,,,,1.0,1.0,,3475.5116,7860.0,2310.0,-1,,,,,,,104466.0,2009,590,587,0.0,0.0,0.0,0.0,0.0,18.0,8.0,40.0,2009,1.0,1,8,2,8500,85001,1,23,42,37980,17,2.0,1.0,,7,1,27,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1288.46,1.0,,,,,12176.6059,3026.6913,0,0,0.0,,0,0,35387,1,,,,2.0,,,3007.2651,7860.0,2310.0,-1,,,,,,,105823.0,2010,602,587,0,0,0,0,0,16.0,8.0,40.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,1,0,0,0,retention
924819065908797,3,2.0,1,4,2,8500,85001,1,1,23,42,21500,49,2.0,1.0,,3,3,43,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,3.0,,,,,1.0,,,1.0,1.0,11.0,2.0,0.0,2,,,,,,,,,,,11474.1648,3019.6056,10.0,2.0,,,0,0,49493,2,1.0,,,,,,3085.5287,7870.0,4030.0,-1,,,,,,,104469.0,2009,590,587,0.0,0.0,1.0,1.0,0.0,12.0,13.0,40.0,2009,1.0,1,8,2,8500,85001,1,23,42,21500,49,2.0,1.0,,3,3,44,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1154.0,461.6,1.0,,,,,10197.5949,2536.6943,4,2,1.0,1.0,0,0,65999,2,1.0,,,,,,2534.5702,7870.0,4020.0,-1,,,,,,,105826.0,2010,602,587,0,0,0,1,0,12.0,13.0,40.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,1,0,1,retention
972489250099402,3,1.0,1,4,2,8500,85001,1,1,23,42,42540,0,2.0,1.0,,4,1,32,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,46.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2589.0,1035.6,1.0,,,,,10730.8481,2722.4507,1.0,1.0,0.0,0.0,0,0,2517,1,,,3.0,,,,2732.7187,9470.0,2340.0,2200,2.0,,,,,,104502.0,2009,590,587,1.0,0.0,0.0,0.0,1.0,14.0,8.0,51.0,2009,1.0,1,8,2,8500,85001,1,23,42,42540,0,2.0,1.0,,4,1,33,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2659.0,1063.6,1.0,,,,,11688.4981,2805.0822,1,1,0.0,0.0,0,0,4881,1,,,2.0,,,,2826.2893,9470.0,2200.0,-1,2.0,,,,,,105876.0,2010,602,587,1,0,0,0,1,13.0,8.0,51.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,1,0,0,0,retention
299810173930954,3,1.0,1,4,2,8500,85001,1,1,23,42,0,0,3.0,2.0,,0,3,67,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,8645.2185,2210.8935,0.0,0.0,,,0,0,26559,2,1.0,,,,,,2185.4787,7860.0,5700.0,-1,,,,,,,104638.0,2009,590,587,0.0,0.0,0.0,0.0,0.0,12.0,17.0,40.0,2009,1.0,1,8,2,8500,85001,1,23,42,0,0,3.0,2.0,,0,3,68,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10575.9412,2619.4035,0,0,,,0,0,38206,2,1.0,,,,,,2632.2566,,,-1,,,,,,,105992.0,2010,602,587,0,0,0,0,0,12.0,,,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,1,0,0,retention
654032966459210,3,1.0,1,4,2,8500,85001,1,1,23,42,0,0,3.0,2.0,,0,1,43,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,1.0,10.0,,,1.0,,,3.0,3.0,0.0,1,2.0,2.0,1.0,1000.0,100.0,2.0,2.0,,,,11263.4329,2817.8415,3.0,1.0,1.0,1.0,0,42,62848,1,1.0,,,,,,2806.0035,7860.0,4020.0,-1,,,,,,,104690.0,2009,590,587,0.0,0.0,1.0,0.0,0.0,12.0,13.0,40.0,2009,1.0,1,8,2,8500,85001,1,23,42,0,0,3.0,2.0,,0,1,44,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,25.0,,25.0,,,18.0,,,7.0,4.0,0.0,1,2.0,,1.0,725.0,181.25,2.0,2.0,,,,9974.81,2481.2757,3,1,0.0,0.0,0,0,61415,1,1.0,,,,,,2479.1979,4970.0,4720.0,-1,,,,,,,106046.0,2010,602,587,0,0,1,0,0,12.0,16.0,22.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,1,0,1,retention
