hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
371953007908196,1,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,3,38,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1711.53,1.0,,,,,10181.6165,2549.605,1,1,0.0,,0,0,5046,2,,,,,,2.0,2524.3604,7860.0,2320.0,-1,,,,,,,11629.0,2010,600,597,1,0,0,0,1,18.0,8.0,40.0,2010,1.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,3,39,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2023.8,2.0,2.0,,,,10774.2175,2734.55,1,2,0.0,,0,0,30523,2,,,,,,2.0,2726.7208,7860.0,2320.0,-1,,,,,,,11783.0,2011,612,597,1,0,0,0,1,18.0,8.0,40.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,0,0,retention
771005017001105,1,1.0,4,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,7,31,,1,40,1,,2,1,4,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1400.0,560.0,2.0,2.0,,,,10661.5573,2695.7992,0,0,1.0,1.0,0,42,8674,2,,,2.0,,,,2682.2365,9470.0,3850.0,-1,,,,,,,11780.0,2010,600,597,0,0,0,0,0,13.0,12.0,51.0,2010,1.0,4,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,7,32,,1,40,1,,1,4,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,2245.0,1046.0,1.0,,,,,11732.942,2979.404,0,0,1.0,1.0,0,42,30537,2,,,3.0,,,,2946.494,9370.0,3850.0,-1,,,,,,,11925.0,2011,612,597,0,0,0,0,0,14.0,12.0,51.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,0,0,retention
807903221890927,1,1.0,6,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,2,43,,1,42,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,45.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,3400.0,1460.0,1.0,,,,,10485.696,2619.1531,0,0,0.0,0.0,0,0,21543,1,,,3.0,,,,2599.7518,9470.0,3850.0,-1,,,,,,,11821.0,2010,600,597,0,0,0,0,0,14.0,12.0,51.0,2010,1.0,6,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,2,44,,1,42,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1200.0,1.0,,,,,11045.035,2790.8295,0,0,0.0,,0,0,18313,1,,,3.0,,,,2795.2589,9470.0,3850.0,-1,,,,,,,11953.0,2011,612,597,0,0,0,0,0,14.0,12.0,51.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,0,0,retention
943057786177840,1,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,4,24,,1,43,1,,4,1,3,7,2,57,57,116,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,980.76,2.0,2.0,2.0,,,11932.9045,2990.8654,0,0,0.0,,0,0,44331,4,,,,2.0,,,2942.6282,770.0,1360.0,-1,,,,,1.0,1.0,11870.0,2010,600,597,0,0,0,0,0,16.0,4.0,4.0,2010,1.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,4,26,,1,43,1,,1,3,7,2,57,57,116,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,980.76,2.0,2.0,,,,12233.4428,3099.7667,0,0,0.0,,0,0,18222,4,,,,1.0,2.0,,3072.1848,770.0,1360.0,-1,,,,,1.0,1.0,11994.0,2011,612,597,0,0,0,0,0,17.0,4.0,4.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,0,0,retention
957799970759100,1,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,1,51,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,44.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,,,,12930.9131,3271.1053,4,1,0.0,0.0,0,0,34041,1,1.0,,,,,,3266.971,8270.0,3600.0,-1,,,,,,,11889.0,2010,600,597,0,0,0,1,0,12.0,11.0,42.0,2010,2.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,1,52,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,44.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1800.0,720.0,1.0,,,,,12584.2475,3212.5626,4,1,0.0,0.0,0,0,18322,1,1.0,,,,,,3223.9526,8270.0,3600.0,-1,,,,,,,12009.0,2011,612,597,0,0,0,1,0,12.0,11.0,42.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,0,0,retention
967639270939103,1,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,1,62,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,54.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1830.76,1.0,,,,,11127.3368,2822.5753,0,0,0.0,,0,0,8634,1,,,,,,2.0,2763.9281,9470.0,3060.0,1820,,,,,,,11910.0,2010,600,597,0,0,0,0,0,18.0,10.0,51.0,2010,2.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,1,63,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,42.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1730.76,1.0,,,,,13158.5251,3290.3655,0,0,0.0,,0,0,4003,1,,,,,,2.0,3238.0292,9470.0,2000.0,1820,,,,,,,12023.0,2011,612,597,0,0,0,0,0,18.0,6.0,51.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,0,0,retention
971665077801097,1,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,4,18,,1,37,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,1.0,1.0,1.0,10337.4034,2633.933,0,0,,,0,0,51688,3,,,,,,,2686.025,8590.0,4430.0,-1,,,,,2.0,1.0,11936.0,2010,600,597,0,0,0,0,0,11.0,15.0,44.0,2010,1.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,4,19,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,1.0,1.0,2.0,10119.675,2705.8499,0,0,,,0,0,18229,3,,,1.0,,,,2661.4979,8570.0,4250.0,-1,,,,,2.0,1.0,12047.0,2011,612,597,0,0,0,0,0,12.0,14.0,44.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,0,0,retention
993037963179260,1,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,1,29,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,1.0,1,2.0,,1.0,2470.0,988.0,1.0,,,,,11704.796,2964.0898,1,1,0.0,0.0,0,0,21544,1,,,,2.0,,,2944.6946,190.0,3820.0,-1,,,,,,,11943.0,2010,600,597,1,0,0,0,1,16.0,12.0,2.0,2010,1.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,1,28,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,43.0,,,,,,2.0,3.0,1.0,1,1.0,1.0,1.0,2245.0,1115.38,1.0,,,,,12233.4428,3099.7667,0,0,0.0,0.0,0,0,40394,1,,,3.0,,,,3072.1848,190.0,3930.0,-1,,,,,,,12059.0,2011,612,597,0,0,0,0,0,14.0,12.0,2.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,0,0,retention
780978063917169,1,1.0,1,4,2,8600,86001,1,1,33,17,0,99,3.0,2.0,,0,1,50,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1750.0,1.0,,,,,12937.137,3302.4132,0,0,0.0,,0,0,18144,1,,,,,,2.0,3272.527,7860.0,2320.0,-1,,,,,,,12002.0,2010,600,597,0,0,0,0,0,18.0,8.0,40.0,2010,2.0,1,8,2,8600,86001,1,33,17,0,99,3.0,2.0,,0,1,51,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,923.07,1.0,,,,,13274.6447,3296.0491,0,0,0.0,,0,0,6895,1,,,,,,2.0,3280.5372,7860.0,2320.0,-1,,,,,,,12139.0,2011,612,597,0,0,0,0,0,18.0,8.0,40.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,0,0,retention
799090523810971,1,1.0,1,4,2,8600,86001,1,1,33,17,0,0,3.0,2.0,,0,1,44,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,20.0,,,,,,,,10.0,2.0,0.0,1,2.0,2.0,2.0,,358.97,1.0,,,,,10758.9129,2687.3981,3,2,0.0,,0,0,21564,1,,,,,,2.0,2667.4913,7870.0,2200.0,-1,,,,,,,12008.0,2010,600,597,0,0,1,0,0,18.0,8.0,40.0,2010,1.0,1,8,2,8600,86001,1,33,17,0,0,3.0,2.0,,0,1,44,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,25.0,,25.0,,,20.0,,,7.0,2.0,0.0,1,2.0,2.0,2.0,,346.15,2.0,2.0,,,,11117.835,2809.2244,3,2,0.0,,0,0,40410,1,,,,,,2.0,2813.683,7870.0,2200.0,-1,,,,,,,12143.0,2011,612,597,0,0,1,0,0,18.0,8.0,40.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,0,0,retention
799100711090971,1,1.0,1,4,2,8600,86001,1,1,33,17,0,0,3.0,2.0,,0,1,62,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,442.3,2.0,2.0,,,,14919.8285,3808.0838,0,0,0.0,,0,0,5057,1,1.0,,,,,,3728.2738,7860.0,3130.0,-1,,,,,,,12012.0,2010,600,597,0,0,0,0,0,12.0,10.0,40.0,2010,1.0,1,8,2,8600,86001,1,33,17,0,0,3.0,2.0,,0,1,63,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,10.0,32.0,,,10.0,,,4.0,3.0,0.0,1,1.0,1.0,1.0,2000.0,500.0,2.0,2.0,,,,13128.4624,3172.1323,0,0,0.0,0.0,0,0,4015,1,,,4.0,,,,3184.4671,7860.0,3255.0,-1,,,,,,,12147.0,2011,612,597,0,0,0,0,0,15.0,10.0,40.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,0,0,retention
