hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
510709887835808,3,1.0,1,4,2,9100,91001,1,1,33,17,16980,0,2.0,1.0,,7,3,36,1.0,1,44,9,,2,1,2,1,2,57,233,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,1.0,,1.0,2.0,2.0,12610.6556,3199.0005,1,1,1.0,,0,42,50911,2,,,,,,2.0,3195.6542,9470.0,3710.0,-1,,,,,,,87385.0,2013,638,635,1,0,0,0,1,18.0,12.0,51.0,2013,1.0,1,8,2,9100,91001,1,33.0,17,16980,0,2.0,1.0,,7,3,37,1.0,1,46,9,,1,2,1,2,57,233,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,4800.0,1300.0,1.0,,1.0,2.0,2.0,12810.9243,3258.8454,1,1,0.0,0.0,0,0,7052,2,,,,,,,3266.807,9470.0,3710.0,-1,,,,,,,87089.0,2014,650,635,1,0,0,0,1,18.0,12.0,51.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
856101040700125,3,2.0,1,4,2,9100,91001,1,1,33,17,16980,0,2.0,1.0,,7,3,61,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,900.0,1.0,,,,,12872.5459,3548.8235,0,0,1.0,,0,42,59152,2,1.0,,,,,,3459.5945,7860.0,5700.0,-1,,,,,,,87527.0,2013,638,635,0,0,0,0,0,12.0,17.0,40.0,2013,1.0,1,8,2,9100,91001,1,33.0,17,16980,0,2.0,1.0,,7,3,62,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1800.0,720.0,1.0,,,,,11164.3322,2944.6265,0,0,1.0,1.0,0,0,67540,2,1.0,,,,,,2901.6859,7860.0,5700.0,-1,,,,,,,87257.0,2014,650,635,0,0,0,0,0,12.0,17.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
957389050759106,3,1.0,1,4,2,9100,91001,1,1,33,17,16980,111,2.0,1.0,,7,1,29,2.0,1,42,6,1.0,1,1,1,1,2,57,57,303,1,0,0,1.0,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,2606.0,1000.0,1.0,,2.0,,,19741.3797,4905.3706,0,0,0.0,0.0,0,0,42664,1,,,3.0,,,,4920.3146,9470.0,3800.0,-1,1.0,,,,,,87575.0,2013,638,635,0,0,0,0,0,14.0,12.0,51.0,2013,1.0,1,8,2,9100,91001,1,33.0,17,16980,111,2.0,1.0,,7,1,30,2.0,1,43,6,1.0,1,1,1,2,57,57,303,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,826.0,1.0,,2.0,,,18184.364,4457.4682,1,1,1.0,,0,42,69645,1,,,,2.0,,,4519.2512,9470.0,3800.0,-1,1.0,,,,,,87303.0,2014,650,635,1,0,0,0,1,16.0,12.0,51.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
967469550939101,3,1.0,1,4,2,9100,91001,1,1,33,17,16980,0,2.0,1.0,,7,3,32,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2500.0,1000.0,1.0,,2.0,,,10786.8321,2691.1517,3,3,0.0,0.0,0,0,19123,2,1.0,,,,,,2688.4953,9470.0,3800.0,-1,,,,,,,87583.0,2013,638,635,0,0,1,0,0,12.0,12.0,51.0,2013,1.0,1,8,2,9100,91001,1,33.0,17,16980,0,2.0,1.0,,7,3,33,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,41.0,,,,,,2.0,2.0,0.0,1,1.0,,1.0,2400.0,1140.0,1.0,,2.0,,,12244.1875,2989.9784,3,3,0.0,0.0,0,0,63463,2,1.0,,,,,,3042.9746,9470.0,3800.0,-1,,,,,,,87313.0,2014,650,635,0,0,1,0,0,12.0,12.0,51.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,True,1
987709250829107,3,1.0,1,4,2,9100,91001,1,1,33,17,16980,0,2.0,1.0,,7,1,53,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,33.0,,33.0,,,22.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,1456.0,307.69,1.0,,2.0,,,14298.5903,3519.2264,0,0,0.0,0.0,0,0,19159,1,,,,2.0,,,3526.6899,7860.0,2540.0,-1,,,,,,,87617.0,2013,638,635,0,0,0,0,0,16.0,8.0,40.0,2013,1.0,1,8,2,9100,91001,1,33.0,17,16980,0,2.0,1.0,,7,1,54,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,32.0,,32.0,,,22.0,,,7.0,3.0,0.0,1,2.0,,1.0,1000.0,320.0,1.0,,2.0,,,12742.4753,3128.4891,0,0,1.0,1.0,0,0,40927,1,,,,2.0,,,3100.7679,7860.0,2330.0,-1,,,,,,,87357.0,2014,650,635,0,0,0,0,0,16.0,8.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
471673005908096,3,2.0,4,4,2,9100,91001,1,1,33,17,0,0,3.0,2.0,,0,1,43,,2,41,1,,1,1,1,5,2,57,217,57,1,0,0,2.0,1.0,,35.0,,36.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1250.0,450.0,2.0,2.0,2.0,,,12189.3936,2980.913,3,2,0.0,0.0,0,0,19256,1,,,2.0,,,,2984.1873,8190.0,5860.0,-1,,,,,,,87677.0,2013,638,635,0,0,1,0,0,13.0,17.0,41.0,2013,1.0,1,8,2,9100,91001,1,33.0,17,0,0,3.0,2.0,,0,1,44,2.0,2,41,1,,1,1,1,2,57,217,57,1,0,0,1.0,1.0,,40.0,5.0,27.0,,,5.0,,,4.0,2.0,0.0,1,2.0,,1.0,1200.0,432.0,2.0,2.0,2.0,,,10420.7469,2563.5279,4,2,0.0,0.0,0,0,7207,1,,,2.0,,,,2572.0815,8190.0,5400.0,-1,,,,,,,87418.0,2014,650,635,0,0,0,1,0,13.0,17.0,41.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
471673005908096,3,2.0,4,4,2,9100,91001,1,1,33,17,0,0,3.0,2.0,,0,14,40,,1,39,1,,2,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,,1.0,3600.0,1764.0,1.0,,2.0,,,10372.1136,2624.5304,0,0,0.0,0.0,0,0,19256,2,1.0,,,,,,2628.3874,9470.0,4120.0,-1,2.0,,,,,,87680.0,2013,638,635,0,0,0,0,0,12.0,13.0,51.0,2013,1.0,1,8,2,9100,91001,1,33.0,17,0,0,3.0,2.0,,0,3,41,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,46.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1461.53,1.0,,2.0,,,12062.9791,3074.1953,4,2,0.0,,0,0,7207,2,,,2.0,,,,3076.0798,9470.0,4010.0,-1,2.0,,,,,,87419.0,2014,650,635,0,0,0,1,0,13.0,13.0,51.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
751103560700122,3,1.0,1,4,2,9100,91001,1,1,33,17,16580,0,,1.0,,2,1,54,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,20.0,,63.0,,,21.0,,,9.0,3.0,0.0,1,2.0,,1.0,1000.0,200.0,2.0,2.0,2.0,,,12797.1355,3150.3151,0,0,1.0,1.0,0,42,42687,1,,,2.0,,,,3149.8843,9470.0,430.0,-1,,,,,,,87819.0,2013,638,635,0,0,0,0,0,13.0,1.0,51.0,2013,2.0,1,8,2,9100,91001,1,33.0,17,16580,0,,1.0,,2,1,55,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,15.0,,15.0,,,21.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,150.0,2.0,2.0,,,,11446.9674,2916.3255,0,0,0.0,,0,0,15356,1,,,1.0,,,,2908.0164,9470.0,3730.0,4700,,,,,,,87545.0,2014,650,635,0,0,0,0,0,12.0,12.0,51.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
751103560700122,3,1.0,1,4,2,9100,91001,1,1,33,17,16580,0,,1.0,,2,3,59,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,8.0,,8.0,,,21.0,,,7.0,3.0,0.0,1,1.0,,1.0,1100.0,128.0,2.0,2.0,,,,13899.0409,3548.128,0,0,1.0,1.0,0,42,42687,2,1.0,,,,,,3537.739,7860.0,4600.0,-1,,,,,,,87820.0,2013,638,635,0,0,0,0,0,12.0,15.0,40.0,2013,2.0,1,8,2,9100,91001,1,33.0,17,16580,0,,1.0,,2,3,59,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,13.0,,13.0,,,21.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,1425.0,112.5,2.0,2.0,,,,13636.2769,3373.0036,0,0,0.0,0.0,0,0,15356,2,1.0,,,,,,3355.2386,7860.0,4600.0,-1,,,,,,,87546.0,2014,650,635,0,0,0,0,0,12.0,15.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
937027957159360,3,1.0,4,4,0,9100,91002,2,2,33,17,16580,0,,1.0,,2,1,28,,2,34,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,36.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,850.0,321.0,2.0,2.0,2.0,,,12251.8008,3083.6439,8,3,0.0,0.0,0,0,42492,1,,,,,,,3108.9999,8590.0,3955.0,-1,,,,,,,87854.0,2013,638,635,0,1,1,0,1,7.5,12.0,44.0,2013,1.0,4,8,2,9100,91002,2,33.0,17,16580,0,,1.0,,2,1,28,,2,34,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,910.0,330.0,2.0,2.0,2.0,,,11397.859,2775.6081,8,3,0.0,0.0,0,0,30593,1,,,,,,,2809.4075,8570.0,3955.0,-1,,,,,,,87592.0,2014,650,635,0,1,1,0,1,7.5,12.0,44.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
193876404073729,4,4.0,1,4,2,9100,91001,1,1,33,17,16980,0,1.0,1.0,1.0,7,4,22,,2,39,4,,4,1,3,7,2,205,205,205,5,0,22,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,2.0,,,14542.4266,3643.8036,0,0,0.0,0.0,0,0,52138,4,1.0,,,,,,3603.9487,6290.0,4220.0,-1,,,,,2.0,1.0,124000.0,2013,639,636,0,0,0,0,0,12.0,14.0,23.0,2013,4.0,1,8,2,9100,91001,1,,17,16980,0,1.0,1.0,1.0,7,4,23,,2,39,4,,1,3,7,2,205,205,205,5,0,22,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,2.0,,,10764.358,2770.6006,0,0,0.0,0.0,0,0,34557,4,1.0,,,,,,2708.6538,6290.0,4220.0,-1,,,,,2.0,1.0,123818.0,2014,651,636,0,0,0,0,0,12.0,14.0,23.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
789150937580961,4,1.0,7,4,2,9100,91001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,30,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.3,2.0,1.0,2.0,,,12218.9838,3061.588,0,0,0.0,,0,0,52143,1,,,,,,2.0,3041.0097,7860.0,2320.0,-1,,,,,,,124187.0,2013,639,636,0,0,0,0,0,18.0,8.0,40.0,2013,1.0,7,8,2,9100,91001,1,,17,16980,0,1.0,1.0,1.0,7,2,31,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,2.0,,,11381.7256,2870.5217,0,0,0.0,,0,0,54432,1,,,,,,2.0,2919.1846,7860.0,2310.0,-1,,,,,,,124014.0,2014,651,636,0,0,0,0,0,18.0,8.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
935037644169350,4,1.0,1,4,2,9100,91001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,52,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,60.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1807.69,1.0,,2.0,,,11319.1568,2826.0992,3,1,0.0,,0,0,35876,1,,,,,,3.0,2812.8495,9470.0,3740.0,3750,,,,,,,124224.0,2013,639,636,0,0,1,0,0,18.0,12.0,51.0,2013,1.0,1,8,2,9100,91001,1,,17,16980,0,1.0,1.0,1.0,7,1,53,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,89.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,923.0,1.0,,2.0,,,11485.4183,2894.1638,3,1,1.0,,0,0,14079,1,,,,,,3.0,2884.1095,9470.0,3720.0,3750,,,,,,,124047.0,2014,651,636,0,0,1,0,0,18.0,12.0,51.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
935037644169350,4,1.0,1,4,2,9100,91001,1,1,33,17,16980,0,1.0,1.0,1.0,7,4,21,,2,40,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,1.0,1.0,2.0,12227.1118,3210.2587,0,0,,,0,0,35876,3,,,4.0,,,,3208.1211,7870.0,5820.0,-1,,,,,2.0,1.0,124228.0,2013,639,636,0,0,0,0,0,15.0,17.0,40.0,2013,1.0,1,8,2,9100,91001,1,,17,16980,0,1.0,1.0,1.0,7,4,22,,2,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,13239.2459,3387.3463,0,0,,,0,0,14079,3,,,4.0,,,,3367.3888,,,-1,,,,,2.0,1.0,124051.0,2014,651,636,0,0,0,0,0,15.0,,,2014,MIS4_to_MIS8,2013-2014,False,False,False,True,False,True,True,1
943057086168840,4,1.0,1,4,2,9100,91001,1,1,33,17,16980,0,1.0,1.0,,7,1,66,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,11420.5003,2872.2908,0,0,,,0,0,23035,1,1.0,,,,,,2901.3568,7860.0,4120.0,-1,,,,,,,124230.0,2013,639,636,0,0,0,0,0,12.0,13.0,40.0,2013,1.0,1,8,2,9100,91001,1,,17,16980,0,1.0,1.0,,7,1,67,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10640.6208,2653.9185,0,0,,,0,0,44161,1,1.0,,,,,,2654.3005,,,-1,,,,,,,124056.0,2014,651,636,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,2013-2014,False,False,False,True,True,True,True,1
971173066802393,4,1.0,1,4,2,9100,91001,1,1,33,17,16980,0,1.0,1.0,,7,3,51,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1153.84,1.0,,2.0,,,11678.5696,2981.5505,0,0,0.0,,0,0,35869,2,,,,,,2.0,2961.4432,7860.0,2720.0,-1,,,,,,,124246.0,2013,639,636,0,0,0,0,0,18.0,9.0,40.0,2013,1.0,1,8,2,9100,91001,1,,17,16980,0,1.0,1.0,,7,3,52,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,2.0,,,12311.0057,3175.4511,0,0,0.0,,0,0,14068,2,,,,,,2.0,3136.3606,7860.0,2310.0,-1,,,,,,,124070.0,2014,651,636,0,0,0,0,0,18.0,8.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
82057107160850,4,1.0,1,4,2,9100,91001,1,1,33,17,16980,0,2.0,1.0,,7,3,42,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,725.0,2.0,2.0,2.0,,,11418.1627,2848.2838,10,2,1.0,,0,0,23168,2,,,,,,2.0,2847.1651,9480.0,710.0,-1,,,,,,,124322.0,2013,639,636,0,0,1,1,0,18.0,2.0,51.0,2013,2.0,1,8,2,9100,91001,1,,17,16980,0,2.0,1.0,,7,3,44,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1019.0,2.0,2.0,2.0,,,12037.6265,2984.3019,10,2,1.0,,0,0,34681,2,,,,,,2.0,2999.8783,9480.0,3255.0,-1,,,,,,,124143.0,2014,651,636,0,0,1,1,0,18.0,10.0,51.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
117670760390101,4,1.0,1,4,2,9100,91001,1,1,33,17,41180,0,2.0,1.0,,6,1,45,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,65.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,1300.0,455.0,2.0,2.0,2.0,,,12695.4062,3258.0912,4,1,0.0,0.0,0,0,9243,1,,,,1.0,1.0,,3219.2918,8370.0,2010.0,10,,,,,,,124340.0,2013,639,636,0,0,0,1,0,18.0,6.0,43.0,2013,1.0,1,8,2,9100,91001,1,,17,41180,0,2.0,1.0,,6,1,46,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,37.0,,37.0,,,,,,2.0,1.0,0.0,1,2.0,1.0,1.0,1620.0,2884.61,2.0,2.0,2.0,,,12705.4648,3255.7596,0,0,1.0,1.0,0,0,13958,1,,,,1.0,1.0,,3236.8533,8470.0,4600.0,-1,,,,,,,124164.0,2014,651,636,0,0,0,0,0,18.0,15.0,43.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
193996209039719,4,1.0,1,4,2,9100,91001,1,1,33,17,41180,119,2.0,1.0,,6,1,46,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,56.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,3300.0,1384.61,2.0,2.0,2.0,,,11329.9388,2845.9585,0,0,0.0,0.0,0,0,62872,1,,,3.0,,,,2815.5289,570.0,7410.0,-1,,,,,,,124376.0,2013,639,636,0,0,0,0,0,14.0,20.0,24.0,2013,1.0,1,8,2,9100,91001,1,,17,41180,119,2.0,1.0,,6,1,47,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,2.0,,,10973.8106,2775.7528,0,0,1.0,1.0,0,42,51185,1,,,3.0,,,,2755.6395,570.0,6355.0,-1,,,,,,,124205.0,2014,651,636,0,0,0,0,0,14.0,19.0,24.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
197736805088787,4,1.0,6,4,2,9100,91001,1,1,33,17,16980,0,2.0,1.0,,7,2,44,,1,40,2,,1,0,0,6,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,1.0,1.0,1200.0,846.0,1.0,,2.0,,,12223.8036,3220.4298,0,0,1.0,1.0,0,0,58772,1,,,3.0,,,,3219.2523,6370.0,5540.0,-1,3.0,,,,,,124390.0,2013,639,636,0,0,0,0,0,14.0,17.0,23.0,2013,1.0,6,8,2,9100,91001,1,,17,16980,0,2.0,1.0,,7,2,45,,1,40,2,,0,0,6,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,2.0,,,15671.9602,3695.9398,0,0,0.0,,0,0,14061,1,,,2.0,,,,3640.3996,6370.0,9600.0,-1,3.0,,,,,,124224.0,2014,651,636,0,0,0,0,0,13.0,22.0,23.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
350675091916877,4,1.0,1,4,2,9100,91001,1,1,33,17,16980,0,2.0,1.0,,7,1,27,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,576.0,1.0,,2.0,,,13671.9377,3396.8306,0,0,1.0,,0,0,55350,1,,,3.0,,,,3359.9092,9470.0,3850.0,-1,,,,,,,124464.0,2013,639,636,0,0,0,0,0,14.0,12.0,51.0,2013,1.0,1,8,2,9100,91001,1,,17,16980,0,2.0,1.0,,7,1,28,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.0,1.0,,2.0,,,15164.4673,3734.4598,0,0,1.0,,0,0,51096,1,,,2.0,,,,3751.5511,9470.0,3850.0,-1,,,,,,,124289.0,2014,651,636,0,0,0,0,0,13.0,12.0,51.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
420879096216339,4,1.0,4,4,2,9100,91001,1,1,33,17,16980,0,2.0,1.0,,7,1,56,,2,39,1,,1,1,1,3,2,57,57,57,1,0,0,1.0,1.0,,36.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1500.0,540.0,1.0,,,,,11834.9779,2849.3518,0,0,0.0,0.0,0,0,23171,1,1.0,,,,,,2826.8932,7860.0,4020.0,2340,,,,,,,124505.0,2013,639,636,0,0,0,0,0,12.0,13.0,40.0,2013,1.0,4,8,2,9100,91001,1,,17,16980,0,2.0,1.0,,7,1,57,,2,39,1,,1,1,3,2,57,57,57,1,0,0,1.0,1.0,,30.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1536.0,418.15,1.0,,,,,11579.3221,2869.1407,0,0,0.0,0.0,0,0,51165,1,1.0,,,,,,2854.6759,7860.0,4020.0,2340,,,,,,,124323.0,2014,651,636,0,0,0,0,0,12.0,13.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
420879096216339,4,1.0,4,4,2,9100,91001,1,1,33,17,16980,0,2.0,1.0,,7,4,22,,2,39,6,,3,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,25.0,5.0,12.0,3.0,0.0,2,,,,,,,,1.0,1.0,2.0,13627.4456,3114.7247,0,0,,,0,0,23171,3,1.0,,,,,,3038.8485,7860.0,2550.0,-1,,,,,1.0,,124507.0,2013,639,636,0,0,0,0,0,12.0,8.0,40.0,2013,1.0,4,8,2,9100,91001,1,,17,16980,0,2.0,1.0,,7,4,23,,2,39,6,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,15225.0214,3787.3469,0,0,,,0,0,51165,3,1.0,,,,,,3872.4687,,,-1,,,,,1.0,,124325.0,2014,651,636,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,2013-2014,False,False,False,True,False,True,True,1
