hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
802106201710008,1,2.0,1,4,2,301,3011,1,1,17,0,0,3.0,2.0,,0,1,40,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,905.0,2.0,2.0,2.0,,,10574.1187,2611.7431,3,2,0.0,,0,0,30989,1,,,,,,,2646.4401,9470.0,2015.0,-1,,,,,,,12566.0,2015,660,657,0,0,1,0,0,,6.0,51.0,2015,1.0,1,8,2,301,3011,1,17,0,0,3.0,2.0,,0,1,41,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,623.07,2.0,2.0,2.0,,,10231.794,2522.4571,3,2,0.0,,0,0,20965,1,,,,,,,2538.9659,9470.0,2015.0,-1,,,,,,,12360.0,2016,672,657,0,0,1,0,0,,6.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
802106201710008,1,2.0,1,4,2,301,3011,1,1,17,0,0,3.0,2.0,,0,3,39,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,900.0,1.0,,2.0,,,11863.1139,2869.3035,3,2,0.0,,0,0,30989,2,,,,,,,2890.2751,7860.0,2310.0,-1,,,,,,,12567.0,2015,660,657,0,0,1,0,0,,8.0,40.0,2015,1.0,1,8,2,301,3011,1,17,0,0,3.0,2.0,,0,3,40,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,623.07,1.0,,2.0,,,11677.9596,2894.816,3,2,0.0,,0,0,20965,2,,,,,,,2932.5876,7860.0,2310.0,-1,,,,,,,12361.0,2016,672,657,0,0,1,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
10710159815011,1,2.0,7,4,2,301,3011,1,1,17,44100,0,,1.0,,2,2,29,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,42.0,,42.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,961.53,1.0,,1.0,2.0,2.0,14584.1933,3610.6393,0,0,0.0,,0,0,62251,1,,,,,,,3673.1248,7860.0,2310.0,-1,,,,,,,12589.0,2015,660,657,0,0,0,0,0,,8.0,40.0,2015,1.0,7,8,2,301,3011,1,17,44100,0,,1.0,,2,2,30,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,3300.0,1320.0,1.0,,2.0,,,11098.6947,2714.5194,0,0,1.0,1.0,0,0,50740,1,,,,,,,2741.8801,7860.0,2310.0,-1,,,,,,,12375.0,2016,672,657,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
10710159815011,1,2.0,7,4,2,301,3011,1,1,17,44100,0,,1.0,,2,16,33,,1,43,1,,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,2.0,2.0,,,12860.0825,3173.0131,0,0,0.0,,0,0,62251,2,,,,,,,3189.8337,9380.0,930.0,-1,1.0,,,,,,12590.0,2015,660,657,0,0,0,0,0,,2.0,51.0,2015,1.0,7,8,2,301,3011,1,17,44100,0,,1.0,,2,16,34,,1,43,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,1.0,,1.0,3100.0,1490.0,2.0,2.0,2.0,,,11073.5755,2746.9696,0,0,1.0,1.0,0,42,50740,2,,,,,,,2754.4837,9380.0,940.0,-1,1.0,,,,,,12376.0,2016,672,657,0,0,0,0,0,,2.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,True,1
101010312048719,1,2.0,1,4,2,301,3011,1,1,17,16580,0,,1.0,,2,1,28,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,2300.0,1920.0,1.0,,2.0,,,11759.6675,2911.5051,0,0,0.0,0.0,0,0,41130,1,,,,,,,2916.8851,9470.0,3850.0,-1,,,,,,,12602.0,2015,660,657,0,0,0,0,0,,12.0,51.0,2015,1.0,1,8,2,301,3011,1,17,16580,0,,1.0,,2,1,30,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,24.0,,,4.0,,,4.0,3.0,0.0,1,2.0,,1.0,2472.0,988.8,1.0,,2.0,,,11054.8701,2742.3294,1,1,0.0,0.0,0,0,50599,1,,,,,,,2749.8309,9470.0,3850.0,-1,,,,,,,12398.0,2016,672,657,1,0,0,0,1,,12.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
308101210710941,1,2.0,3,4,2,301,3011,1,1,17,16580,0,,1.0,,2,1,64,,1,43,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,925.0,2.0,2.0,,,,13057.7733,3267.7502,0,0,0.0,,0,0,47689,1,,,,,,,3299.1746,7860.0,2330.0,-1,,,,,,,12621.0,2015,660,657,0,0,0,0,0,,8.0,40.0,2015,1.0,3,8,2,301,3011,1,17,16580,0,,1.0,,2,1,65,,1,43,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,24.0,,24.0,,,21.0,,,7.0,2.0,0.0,1,2.0,2.0,2.0,,233.33,2.0,2.0,,,,12216.5925,3224.0642,0,0,0.0,,0,0,32983,1,,,,,,,3154.0764,7860.0,2310.0,-1,,,,,,,12440.0,2016,672,657,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
571180150101109,1,2.0,1,4,2,301,3011,1,1,17,44100,0,,1.0,,2,3,51,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,2.0,2.0,,1753.84,1.0,,2.0,,,13328.1222,3362.3998,0,0,0.0,,0,0,3817,2,,,4.0,,,,3363.6327,9390.0,1006.0,-1,3.0,,,,,,12633.0,2015,660,657,0,0,0,0,0,15.0,3.0,51.0,2015,1.0,1,8,2,301,3011,1,17,44100,0,,1.0,,2,3,52,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,200.0,1.0,,2.0,,,12319.9496,3146.7369,0,0,1.0,,0,0,4843,2,,,2.0,,,,3141.4955,7390.0,430.0,-1,3.0,,,,,,12456.0,2016,672,657,0,0,0,0,0,13.0,1.0,36.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
871970150007909,1,2.0,1,4,2,301,3011,1,1,17,0,0,,1.0,,0,1,63,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,2.0,0.0,1,1.0,1.0,1.0,3575.0,1500.0,1.0,,,,,13057.7733,3267.7502,0,0,0.0,0.0,0,0,28504,1,,,3.0,,,,3299.1746,7890.0,9130.0,-1,,,,,,,12666.0,2015,660,657,0,0,0,0,0,14.0,22.0,40.0,2015,1.0,1,8,2,301,3011,1,17,0,0,,1.0,,0,1,64,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,36.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1410.0,1.0,,,,,13519.2749,3396.0843,0,0,0.0,,0,0,20925,1,,,3.0,,,,3381.8893,8190.0,9130.0,-1,,,,,,,12500.0,2016,672,657,0,0,0,0,0,14.0,22.0,41.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
871970150007909,1,2.0,1,4,2,301,3011,1,1,17,0,0,,1.0,,0,3,61,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,2.0,2.0,,,,11961.5627,3070.2241,0,0,0.0,,0,0,28504,2,,,,,,,3015.1047,7870.0,230.0,-1,,,,,,,12667.0,2015,660,657,0,0,0,0,0,,1.0,40.0,2015,1.0,1,8,2,301,3011,1,17,0,0,,1.0,,0,3,62,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,,,,11015.7798,2830.6648,0,0,0.0,,0,0,20925,2,,,,,,,2762.8981,7870.0,230.0,-1,,,,,,,12501.0,2016,672,657,0,0,0,0,0,,1.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
10711148086710,2,1.0,6,4,2,301,3011,1,1,17,16980,0,1.0,1.0,,7,2,44,,1,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,70.0,,70.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1730.76,1.0,,2.0,,,13580.3462,3306.0214,0,0,0.0,,0,0,48244,1,,,,,,,3349.6097,7860.0,2320.0,-1,,,,,,,50373.0,2015,661,658,0,0,0,0,0,,8.0,40.0,2015,1.0,6,8,2,301,3011,1,17,16980,0,1.0,1.0,,7,2,45,,1,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,50.0,,70.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2461.0,1.0,,2.0,,,14640.8618,3663.4072,0,0,1.0,,0,0,65025,1,,,,,,,3662.8793,7860.0,2310.0,-1,,,,,,,49438.0,2016,673,658,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
117530815088789,2,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,,7,3,65,1.0,1,45,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,4.0,24.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,10769.5127,2978.2203,0,0,0.0,,0,0,4511,2,,,,,,,3029.3204,9470.0,2100.0,-1,,,,,,,50428.0,2015,661,658,0,0,0,0,0,18.0,7.0,51.0,2015,2.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,,7,3,66,1.0,1,46,2,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,,,,16800.9792,4211.6644,0,0,,,0,0,47994,2,,,,,,,4328.4714,9470.0,2100.0,-1,,,,,,,49496.0,2016,673,658,0,0,0,0,0,18.0,7.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,True,False,True,1
177851070060309,2,1.0,7,4,2,301,3011,1,1,17,37900,0,1.0,1.0,,3,2,66,,2,40,2,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,29.0,,29.0,,,22.0,,,7.0,2.0,0.0,1,2.0,2.0,2.0,,193.84,2.0,2.0,,,,13388.7544,3431.5965,0,0,0.0,,0,0,8210,1,,,3.0,,,,3418.4077,7860.0,4610.0,-1,,,,,,,50451.0,2015,661,658,0,0,0,0,0,14.0,15.0,40.0,2015,1.0,7,8,2,301,3011,1,17,37900,0,1.0,1.0,,3,2,67,,2,40,2,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,,,,11602.771,3610.6606,0,0,1.0,1.0,0,0,31004,1,,,3.0,,,,3698.1485,9480.0,9120.0,-1,,,,,,,49553.0,2016,673,658,0,0,0,0,0,14.0,22.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
179051070196697,2,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,1,42,2.0,2,43,1,,1,1,1,1,2,57,151,151,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,5200.0,1820.0,1.0,,1.0,2.0,2.0,13687.6889,3242.0415,3,1,0.0,0.0,0,0,48259,1,,,,,,,3244.5292,7860.0,2320.0,-1,,,,,,,50452.0,2015,661,658,0,0,1,0,0,,8.0,40.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,1,43,2.0,2,43,1,,1,1,1,2,57,151,151,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,5000.0,2000.0,1.0,,1.0,2.0,2.0,11534.6334,2796.0839,3,1,0.0,0.0,0,0,49039,1,,,,,,,2836.459,7860.0,2320.0,-1,,,,,,,49554.0,2016,673,658,0,0,1,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,True,1
310108321571397,2,2.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,3,39,1.0,1,44,1,,2,1,2,1,2,57,116,100,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,3600.0,1440.0,1.0,,2.0,,,14238.3976,3482.4392,3,3,0.0,0.0,0,0,64509,2,,,,,,,3511.919,9470.0,3850.0,-1,,,,,,,50514.0,2015,661,658,0,0,1,0,0,,12.0,51.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,3,40,1.0,1,44,1,,1,2,1,2,57,116,100,1,0,0,2.0,1.0,,40.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1461.53,1.0,,2.0,,,14709.1769,3593.3605,10,3,0.0,,0,0,30804,2,,,,,,,3608.3575,9470.0,3850.0,-1,,,,,,,49592.0,2016,673,658,0,0,1,1,0,,12.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
400118681710170,2,1.0,4,4,2,301,3011,1,1,17,16980,0,1.0,1.0,,7,6,52,,2,43,4,,2,1,4,6,2,217,217,217,4,0,7,2.0,1.0,,30.0,,30.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,326.92,1.0,,2.0,,,10202.1978,2556.4478,0,0,0.0,,0,0,56043,2,,,,,,,2533.6072,7860.0,2310.0,-1,,,,,,1.0,50534.0,2015,661,658,0,0,0,0,0,,8.0,40.0,2015,2.0,4,8,2,301,3011,1,17,16980,0,1.0,1.0,,7,6,53,,2,43,4,,1,4,5,2,217,217,217,4,0,7,1.0,1.0,,40.0,,46.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,480.76,2.0,2.0,2.0,,,12408.0631,3074.6848,0,0,0.0,,0,0,57309,2,,,,,,,3105.2872,7860.0,2310.0,-1,,,,,,1.0,49616.0,2016,673,658,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
102360313039766,2,1.0,3,4,2,301,3011,1,1,17,16980,0,2.0,1.0,,7,1,38,,1,40,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1673.0,2.0,2.0,2.0,,,13845.7025,3386.3935,0,0,1.0,,0,42,68137,1,,,2.0,,,,3415.0602,6770.0,1106.0,-1,,,,,2.0,,50778.0,2015,661,658,0,0,0,0,0,13.0,3.0,31.0,2015,1.0,3,8,2,301,3011,1,17,16980,0,2.0,1.0,,7,1,38,,1,40,1,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,7500.0,2850.0,2.0,2.0,2.0,,,15454.8251,3761.904,0,0,1.0,1.0,0,42,49093,1,,,1.0,,,,3791.2749,6770.0,1107.0,-1,,,,,2.0,,49834.0,2016,673,658,0,0,0,0,0,12.0,3.0,31.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
105260018068718,2,1.0,7,4,2,301,3011,1,1,17,16980,0,2.0,1.0,,7,14,27,,1,39,1,,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,,1.0,1500.0,655.5,2.0,2.0,2.0,,,15898.9733,3951.8537,0,0,1.0,1.0,0,42,31482,2,1.0,,,,,,3966.3852,9470.0,3800.0,-1,,,,,,,50786.0,2015,661,658,0,0,0,0,0,12.0,12.0,51.0,2015,1.0,7,8,2,301,3011,1,17,16980,0,2.0,1.0,,7,14,28,,1,39,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1230.76,1.0,,2.0,,,16442.8848,4114.0384,0,0,0.0,,0,0,18617,2,1.0,,,,,,4140.9335,9470.0,3800.0,-1,,,,,,,49849.0,2016,673,658,0,0,0,0,0,12.0,12.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,True,1
105260614093750,2,1.0,1,4,2,301,3011,1,1,17,16980,97,2.0,1.0,,7,4,20,,2,40,1,,4,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,2.0,0.0,1,2.0,2.0,2.0,,34.0,2.0,2.0,1.0,1.0,2.0,15502.9361,3814.8762,0,0,0.0,,0,0,4527,4,,,3.0,,,,3869.6616,7870.0,4640.0,-1,,,,,1.0,1.0,50789.0,2015,661,658,0,0,0,0,0,14.0,15.0,40.0,2015,1.0,1,8,2,301,3011,1,17,16980,97,2.0,1.0,,7,4,20,,2,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,2.0,0.0,1,2.0,1.0,1.0,750.0,150.0,2.0,2.0,1.0,1.0,2.0,13381.5627,3407.0242,0,0,0.0,0.0,0,0,18557,4,,,3.0,,,,3420.1588,7870.0,5420.0,-1,,,,,1.0,1.0,49852.0,2016,673,658,0,0,0,0,0,14.0,17.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
172251070066909,2,2.0,1,4,2,301,3011,1,1,17,41180,163,2.0,1.0,,6,3,59,1.0,2,42,2,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,2307.69,2.0,2.0,,,,13009.2148,3250.711,0,0,0.0,,0,0,16832,2,,,3.0,,,,3238.2175,9490.0,150.0,-1,,,,,,,50841.0,2015,661,658,0,0,0,0,0,14.0,1.0,51.0,2015,1.0,1,8,2,301,3011,1,17,41180,163,2.0,1.0,,6,3,60,1.0,2,43,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,50.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1192.3,2.0,2.0,,,,12267.737,3705.204,0,0,0.0,,0,0,31008,2,,,,,,,3794.9827,7070.0,150.0,-1,,,,,,,49912.0,2016,673,658,0,0,0,0,0,,1.0,34.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
310005641029657,2,1.0,1,4,2,301,3011,1,1,17,16980,97,2.0,1.0,,7,3,46,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,1.0,32.0,,,1.0,,,3.0,2.0,0.0,1,2.0,2.0,2.0,,2115.38,2.0,2.0,2.0,,,13369.8804,3269.9513,10,2,0.0,,0,0,31415,2,,,,,,,3300.0447,9470.0,3710.0,-1,2.0,,,,,,50899.0,2015,661,658,0,0,1,1,0,,12.0,51.0,2015,1.0,1,8,2,301,3011,1,17,16980,97,2.0,1.0,,7,3,47,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2192.3,2.0,2.0,2.0,,,14482.8719,3623.8753,10,2,0.0,,0,0,52857,2,,,,,,,3623.3531,9470.0,3710.0,-1,2.0,,,,,,49962.0,2016,673,658,0,0,1,1,0,,12.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
371352160103807,2,1.0,7,4,2,301,3011,1,1,17,40420,0,2.0,1.0,,3,2,62,,2,41,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,20.0,,20.0,,,21.0,,,7.0,1.0,0.0,1,2.0,,1.0,825.0,165.0,2.0,2.0,,,,11141.4023,2856.8544,0,0,0.0,0.0,0,0,20147,1,,,3.0,,,,2823.886,8380.0,5810.0,-1,,,,,,,50918.0,2015,661,658,0,0,0,0,0,14.0,17.0,43.0,2015,1.0,7,8,2,301,3011,1,17,40420,0,2.0,1.0,,3,2,63,,2,41,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,20.0,,20.0,,,23.0,,,7.0,5.0,0.0,1,2.0,,1.0,825.0,165.0,2.0,2.0,,,,11341.9095,3033.8623,0,0,0.0,0.0,0,0,31052,1,,,3.0,,,,2946.6768,8380.0,5810.0,-1,,,,,,,49981.0,2016,673,658,0,0,0,0,0,14.0,17.0,43.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
871616100208805,2,1.0,1,4,2,301,3011,1,1,17,16980,0,2.0,1.0,,7,1,40,2.0,1,43,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.0,2.0,2.0,2.0,,,16507.7568,3932.9161,0,0,1.0,,0,42,31483,1,,,,,,,3893.9808,9370.0,430.0,-1,,,,,,,51082.0,2015,661,658,0,0,0,0,0,,1.0,51.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,2.0,1.0,,7,1,40,2.0,1,43,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,865.0,2.0,2.0,2.0,,,18880.5792,4888.6215,1,1,1.0,,0,42,52879,1,,,,,,,4866.2465,6990.0,540.0,-1,,,,,,,50136.0,2016,673,658,1,0,0,0,1,,2.0,33.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
871721150208401,2,1.0,7,4,2,301,3011,1,1,17,16980,97,2.0,1.0,,7,2,65,,2,44,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,15.0,,15.0,,,23.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,550.0,2.0,2.0,,,,12062.9728,3041.9688,0,0,0.0,,0,0,31420,1,,,,,,,2964.5076,7860.0,2320.0,-1,,,,,,,51084.0,2015,661,658,0,0,0,0,0,,8.0,40.0,2015,1.0,7,8,2,301,3011,1,17,16980,97,2.0,1.0,,7,2,66,,2,44,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,18.0,,18.0,,,21.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,403.84,2.0,2.0,,,,10827.6532,2860.3234,0,0,0.0,,0,0,30966,1,,,,,,,2807.5579,7870.0,2200.0,-1,,,,,,,50139.0,2016,673,658,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
74037558100401,2,2.0,1,4,2,301,3011,1,1,17,0,0,3.0,2.0,,0,1,55,2.0,1,41,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,,,,13157.6361,3308.4355,0,0,1.0,,0,0,19963,1,,,3.0,,,,3343.8715,7870.0,2200.0,-1,,,,,,,51151.0,2015,661,658,0,0,0,0,0,14.0,8.0,40.0,2015,1.0,1,8,2,301,3011,1,17,0,0,3.0,2.0,,0,1,56,2.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,34.0,4.0,11.0,3.0,0.0,2,,,,,,,,,,,12858.1801,3595.9648,0,0,,,0,0,30882,1,,,5.0,,,,3410.6615,7870.0,2200.0,-1,,,,,,,50178.0,2016,673,658,0,0,0,0,0,16.0,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
