hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
600972094411929,3,1.0,1,4,2,8700,87001,1,1,33,17,16980,0,2.0,1.0,,7,1,39,2.0,1,39,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1800.0,720.0,2.0,2.0,,,,10130.3612,2701.0001,10,3,1.0,1.0,0,42,30572,1,1.0,,,,,,2721.7769,9370.0,6260.0,-1,,,,,,,88505.0,2010,602,599,0,0,1,1,0,12.0,19.0,51.0,2010,2.0,1,8,2,8700,87001,1,33,17,16980,0,2.0,1.0,,7,1,40,2.0,1,39,2,,1,1,1,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,3.0,2.0,11.0,2.0,0.0,2,,,,,,,,,,,11846.5921,3024.3859,6,3,,,0,0,45186,1,1.0,,,,,,2990.9073,9370.0,8255.0,-1,,,,,,,87965.0,2011,614,599,1,0,1,0,1,12.0,21.0,51.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
710196977700356,3,1.0,4,4,2,8700,87001,1,1,33,17,16980,0,2.0,1.0,,7,1,37,,2,43,2,,1,1,1,3,2,57,57,57,1,0,0,1.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1153.84,1.0,,,,,10193.1534,2575.2501,3,1,0.0,,0,0,30410,1,,,,2.0,,,2546.7845,7860.0,2310.0,-1,,,,,,,88553.0,2010,602,599,0,0,1,0,0,16.0,8.0,40.0,2010,1.0,4,8,2,8700,87001,1,33,17,16980,0,2.0,1.0,,7,1,39,,2,44,2,,1,1,3,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,1538.46,1.0,,,,,10626.3257,2553.0501,3,1,0.0,,0,0,32332,1,,,,,,2.0,2571.0341,7860.0,2310.0,-1,,,,,,,88008.0,2011,614,599,0,0,1,0,0,18.0,8.0,40.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
748770560960911,3,1.0,1,4,2,8700,87001,1,1,33,17,16980,0,2.0,1.0,,7,1,41,2.0,1,43,1,,1,1,1,1,2,164,164,164,4,0,14,1.0,2.0,4.0,40.0,,,,,,,,5.0,2.0,0.0,1,1.0,1.0,1.0,1400.0,650.0,1.0,,,,,11795.0838,2933.1518,0,0,0.0,0.0,0,0,17682,1,,,,2.0,,,2948.9803,7870.0,7340.0,-1,,,,,,,88572.0,2010,602,599,0,0,0,0,0,16.0,20.0,40.0,2010,1.0,1,8,2,8700,87001,1,33,17,16980,0,2.0,1.0,,7,1,42,2.0,1,43,1,,1,1,1,2,164,164,164,4,0,14,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,1450.0,580.0,1.0,,,,,12943.571,3242.8875,0,0,0.0,0.0,0,0,18574,1,,,,2.0,,,3283.4602,8190.0,7330.0,-1,,,,,,,88023.0,2011,614,599,0,0,0,0,0,16.0,20.0,41.0,2011,MIS4_to_MIS8,2010-2011,False,True,False,False,False,True,True,1
860478094711007,3,2.0,3,4,2,8700,87001,1,1,33,17,16980,0,2.0,1.0,,7,6,49,,2,39,2,,2,2,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1100.0,440.0,2.0,1.0,,,,12067.4271,2863.8259,3,2,1.0,1.0,0,42,52941,2,1.0,,,,,,2884.62,8180.0,5000.0,-1,2.0,,,,,,88672.0,2010,602,599,0,0,1,0,0,12.0,17.0,42.0,2010,2.0,4,8,2,8700,87001,1,33,17,16980,0,2.0,1.0,,7,1,50,,2,39,2,,1,1,3,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,6.0,4.0,12.0,2.0,0.0,2,,,,,,,,,,,11523.7304,2844.8476,10,3,,,0,0,43223,2,1.0,,,,,,2946.2208,8290.0,5400.0,-1,2.0,,,,,,88100.0,2011,614,599,0,0,1,1,0,12.0,17.0,42.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,True,1
967949210209104,3,1.0,1,4,2,8700,87001,1,1,33,17,16980,0,2.0,1.0,,7,1,67,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,48.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2700.0,830.76,1.0,,,,,11947.512,2733.1608,0,0,0.0,0.0,0,0,17873,1,,,3.0,,,,2746.2817,9470.0,3710.0,-1,4.0,,,,,,88735.0,2010,602,599,0,0,0,0,0,14.0,12.0,51.0,2010,3.0,1,8,2,8700,87001,1,33,17,16980,0,2.0,1.0,,7,1,68,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,2.0,5.0,45.0,,,,,,,,5.0,4.0,0.0,1,2.0,,1.0,1300.0,585.0,1.0,,,,,11563.5829,2751.1147,0,0,1.0,1.0,0,42,21869,1,,,,2.0,,,2657.9411,6180.0,9000.0,-1,4.0,,,,,,88177.0,2011,614,599,0,0,0,0,0,16.0,22.0,23.0,2011,MIS4_to_MIS8,2010-2011,False,True,False,False,False,True,True,1
82301170695997,3,1.0,4,4,2,8700,87001,1,1,33,17,0,0,3.0,2.0,,0,1,49,,2,39,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,1.0,30.0,,,1.0,,,3.0,1.0,0.0,1,2.0,1.0,1.0,1300.0,500.0,2.0,2.0,,,,11983.0911,2959.1175,0,0,0.0,0.0,0,0,35088,1,1.0,,,,,,2972.0197,9570.0,5000.0,-1,,,,,,,88805.0,2010,602,599,0,0,0,0,0,12.0,17.0,51.0,2010,1.0,4,8,2,8700,87001,1,33,17,0,0,3.0,2.0,,0,1,50,,2,40,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,8.0,,12.0,,,15.0,,,6.0,1.0,0.0,1,2.0,,1.0,1923.0,153.84,1.0,,,,,13508.6016,3322.1933,0,0,0.0,0.0,0,0,8147,1,,,1.0,,,,3365.5284,6370.0,5550.0,5860,,,,,3.0,,88245.0,2011,614,599,0,0,0,0,0,12.0,17.0,23.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
88691170991793,3,1.0,1,4,2,8700,87001,1,1,33,17,0,99,3.0,2.0,,0,1,54,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,846.15,1.0,,,,,11573.5512,2846.132,5,3,0.0,,0,0,15152,1,,,,,,2.0,2870.4465,7860.0,2310.0,-1,,,,,,,88813.0,2010,602,599,1,1,0,0,1,18.0,8.0,40.0,2010,1.0,1,8,2,8700,87001,1,33,17,0,99,3.0,2.0,,0,1,55,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.53,1.0,,,,,12213.4441,2953.7681,2,3,0.0,,0,0,34946,1,,,,,,2.0,2967.1606,7860.0,2320.0,-1,,,,,,,88255.0,2011,614,599,0,1,0,0,1,18.0,8.0,40.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
799050754740911,3,1.0,7,4,2,8700,87001,1,1,33,17,0,0,3.0,2.0,,0,2,56,,2,39,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,12.0,,10.0,,,15.0,,,6.0,2.0,0.0,1,2.0,1.0,1.0,1045.0,150.0,1.0,,,,,10283.2245,2664.3974,0,0,0.0,0.0,0,0,15142,1,1.0,,,,,,2644.4773,8290.0,4610.0,-1,,,,,,,88856.0,2010,602,599,0,0,0,0,0,12.0,15.0,42.0,2010,1.0,7,8,2,8700,87001,1,33,17,0,0,3.0,2.0,,0,2,57,,2,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,3.0,3.0,11.0,2.0,0.0,2,,,,,,,,,,,12156.9222,2953.7681,0,0,,,0,0,71100,1,1.0,,,,,,2959.055,8290.0,4610.0,-1,,,,,,,88293.0,2011,614,599,0,0,0,0,0,12.0,15.0,42.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
799410142170911,3,1.0,1,4,2,8700,87001,1,1,33,17,0,0,3.0,2.0,,0,3,53,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,2.0,0.0,1,2.0,1.0,1.0,1770.0,500.0,1.0,,,,,12026.7533,2999.1835,0,0,0.0,0.0,0,0,15149,2,1.0,,,,,,3004.9064,6290.0,9620.0,-1,,,,,,,88866.0,2010,602,599,0,0,0,0,0,12.0,22.0,23.0,2010,2.0,1,8,2,8700,87001,1,33,17,0,0,3.0,2.0,,0,3,54,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,2.0,5.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,1.0,1.0,4305.0,876.0,2.0,1.0,,,,11674.2848,2953.145,0,0,1.0,1.0,0,0,34871,2,1.0,,,,,,2957.7368,6290.0,6730.0,-1,,,,,,,88303.0,2011,614,599,0,0,0,0,0,12.0,19.0,23.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,True,1
110709946436986,3,1.0,1,4,2,8700,87001,1,1,33,17,44100,0,,1.0,,2,3,64,1.0,2,43,1,,2,1,2,1,2,57,128,102,1,0,0,2.0,1.0,,-4.0,,28.0,,,21.0,,,7.0,2.0,0.0,1,2.0,2.0,2.0,,500.0,2.0,2.0,,,,10769.0088,2734.2732,0,0,0.0,,0,0,49269,2,,,,1.0,2.0,,2720.7067,9370.0,5400.0,-1,,,,,,,88960.0,2010,602,599,0,0,0,0,0,17.0,17.0,51.0,2010,1.0,1,8,2,8700,87001,1,33,17,44100,0,,1.0,,2,3,64,1.0,2,43,1,,1,2,1,2,57,128,102,1,0,0,2.0,1.0,,-4.0,,14.0,,,21.0,,,7.0,2.0,0.0,1,2.0,2.0,2.0,,428.57,2.0,2.0,,,,10872.1479,2760.2555,0,0,0.0,,0,0,18598,2,,,,1.0,2.0,,2754.5499,9370.0,5700.0,-1,,,,,,,88389.0,2011,614,599,0,0,0,0,0,17.0,17.0,51.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
110709973562783,3,2.0,1,4,2,8700,87001,1,1,33,17,16580,0,,1.0,,2,4,42,,2,43,1,,3,2,1,6,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1000.0,2.0,2.0,,,,10770.9462,2674.5511,3,1,1.0,,0,0,49109,3,,,,1.0,2.0,,2677.0743,7870.0,2850.0,-1,,,,,2.0,1.0,88963.0,2010,602,599,0,0,1,0,0,17.0,9.0,40.0,2010,2.0,1,8,2,8700,87001,1,33,17,16580,0,,1.0,,2,4,43,,2,43,1,,2,1,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,784.0,2.0,1.0,,,,13414.5457,3367.4174,3,1,1.0,,0,0,45058,3,,,,1.0,1.0,,3371.5901,7870.0,740.0,-1,,,,,2.0,1.0,88392.0,2011,614,599,0,0,1,0,0,18.0,2.0,40.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
120971093411189,3,1.0,7,4,2,8700,87001,1,1,33,17,16580,0,,1.0,,2,2,65,,2,46,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,60.0,,60.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1333.33,1.0,,,,,10433.1937,2674.3351,0,0,0.0,,0,0,17654,1,,,,,,,2650.4088,7870.0,2200.0,-1,,,,,,,88965.0,2010,602,599,0,0,0,0,0,18.0,8.0,40.0,2010,1.0,7,8,2,8700,87001,1,33,17,16580,0,,1.0,,2,2,66,,2,46,1,,0,0,7,2,57,57,57,1,0,0,1.0,2.0,4.0,50.0,,,,,,,,5.0,2.0,0.0,1,2.0,2.0,2.0,,951.92,1.0,,,,,12206.4835,3042.225,0,0,0.0,,0,0,21693,1,,,,,,,3007.5772,7870.0,2200.0,-1,,,,,,,88394.0,2011,614,599,0,0,0,0,0,18.0,8.0,40.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
120971093411189,3,1.0,7,4,2,8700,87001,1,1,33,17,16580,0,,1.0,,2,14,58,,2,43,1,,2,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2150.0,817.0,1.0,,,,,10664.2709,2763.127,0,0,1.0,1.0,0,0,17654,2,,,,1.0,1.0,,2742.4688,7870.0,2200.0,-1,,,,,,,88966.0,2010,602,599,0,0,0,0,0,18.0,8.0,40.0,2010,1.0,7,8,2,8700,87001,1,33,17,16580,0,,1.0,,2,14,59,,2,43,1,,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,38.0,5.0,30.0,,,5.0,,,4.0,2.0,0.0,1,2.0,1.0,1.0,3200.0,596.15,1.0,,,,,12097.1256,2925.637,0,0,0.0,1.0,0,0,21693,2,,,,2.0,,,2938.9019,7870.0,2200.0,-1,,,,,,,88395.0,2011,614,599,0,0,0,0,0,16.0,8.0,40.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
799270486510911,3,2.0,1,4,2,8700,87001,1,1,33,17,28100,91,,1.0,,2,1,46,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1684.0,1.0,,,,,11868.4227,2944.6294,10,3,1.0,,0,0,53039,1,,,,,,2.0,2965.3472,7860.0,2310.0,-1,,,,,,,89001.0,2010,602,599,0,0,1,1,0,18.0,8.0,40.0,2010,2.0,1,8,2,8700,87001,1,33,17,28100,91,,1.0,,2,1,47,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.53,1.0,,,,,11270.7179,2839.4625,4,3,0.0,,0,0,8401,1,,,,,,2.0,2855.4912,7860.0,2310.0,-1,,,,,,,88431.0,2011,614,599,0,0,0,1,0,18.0,8.0,40.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
917139110829104,3,1.0,6,4,2,8700,87001,1,1,33,17,16580,0,,1.0,,2,2,50,,1,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,42.0,1.0,32.0,,,1.0,,,3.0,2.0,0.0,1,2.0,2.0,2.0,,917.3,2.0,2.0,,,,12256.8963,3056.5756,0,0,0.0,,0,0,17655,1,,,,,,2.0,3062.4081,7870.0,2430.0,-1,,,,,,,89030.0,2010,602,599,0,0,0,0,0,18.0,8.0,40.0,2010,1.0,6,8,2,8700,87001,1,33,17,16580,0,,1.0,,2,2,51,,1,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,49.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,903.84,2.0,2.0,,,,11763.4954,2975.7119,0,0,0.0,,0,0,34716,1,,,,,,2.0,2980.3387,7870.0,2430.0,-1,,,,,,,88467.0,2011,614,599,0,0,0,0,0,18.0,8.0,40.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
967129710519103,3,1.0,3,4,2,8700,87001,1,1,33,17,19340,0,,1.0,,3,1,22,,1,39,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,65.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1677.0,670.0,2.0,2.0,2.0,,,14592.4867,3603.9902,0,0,0.0,0.0,0,0,71111,1,1.0,,,,,,3552.7153,9370.0,7200.0,210,,,,,,,89057.0,2010,602,599,0,0,0,0,0,12.0,20.0,51.0,2010,1.0,3,8,2,8700,87001,1,33,17,19340,0,,1.0,,3,1,22,,1,39,1,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,66.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,1680.0,1006.5,1.0,,2.0,,,17403.3214,4250.7908,0,0,1.0,0.0,0,0,34993,1,1.0,,,,,,4232.5074,770.0,6730.0,4750,,,,,,,88486.0,2011,614,599,0,0,0,0,0,12.0,19.0,4.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
967129710519103,3,1.0,3,4,2,8700,87001,1,1,33,17,19340,0,,1.0,,3,7,22,,1,40,1,,2,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,80.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1544.0,617.0,2.0,2.0,2.0,,,14592.4867,3603.9902,0,0,0.0,0.0,0,0,71111,2,,,1.0,,,,3552.7153,570.0,5530.0,7260,,,,,,,89058.0,2010,602,599,0,0,0,0,0,12.0,17.0,24.0,2010,1.0,3,8,2,8700,87001,1,33,17,19340,0,,1.0,,3,7,22,,1,40,1,,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1730.0,692.0,1.0,,2.0,,,17403.3214,4250.7908,0,0,0.0,0.0,0,0,34993,2,,,2.0,,,,4232.5074,770.0,6730.0,-1,,,,,,,88487.0,2011,614,599,0,0,0,0,0,13.0,19.0,4.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
197932603028759,4,1.0,6,4,2,8700,87001,1,1,33,17,40420,0,1.0,1.0,,3,12,61,,1,39,1,,2,0,0,7,2,57,57,301,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2610.0,1044.0,1.0,,,,,10774.4737,2822.4983,0,0,0.0,0.0,0,0,8799,2,1.0,,,,,,2786.0541,7860.0,8260.0,-1,4.0,,,,,,125992.0,2010,603,600,0,0,0,0,0,12.0,21.0,40.0,2010,1.0,6,8,2,8700,87001,1,33,17,40420,0,1.0,1.0,,3,12,62,,1,39,1,,0,0,7,2,57,57,301,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,2500.0,1057.69,1.0,,,,,10092.2047,2570.3431,0,0,0.0,1.0,0,0,9492,2,1.0,,,,,,2536.0478,7860.0,7700.0,-1,4.0,,,,,,124783.0,2011,615,600,0,0,0,0,0,12.0,21.0,40.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,True,1
739770560960921,4,1.0,1,4,2,8700,87001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,63,1.0,2,45,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,10624.5525,2541.3683,0,0,,,0,0,34376,2,,,,,,,2583.9472,7860.0,2310.0,-1,,,,,,,126161.0,2010,603,600,0,0,0,0,0,18.0,8.0,40.0,2010,1.0,1,8,2,8700,87001,1,33,17,16980,0,1.0,1.0,1.0,7,3,64,1.0,2,45,2,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12788.2291,2904.649,0,0,,,0,0,45580,2,,,,,,,2956.4776,,,-1,,,,,,,124914.0,2011,615,600,0,0,0,0,0,18.0,,,2011,MIS4_to_MIS8,2010-2011,False,False,False,True,True,True,True,1
2111270980698,4,1.0,1,4,2,8700,87001,1,1,33,17,16980,0,2.0,1.0,,7,1,26,2.0,1,41,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,99.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,1400.0,1000.0,2.0,2.0,,,,11605.2812,2935.7654,0,0,0.0,1.0,0,0,65552,1,,,2.0,,,,2903.9346,9470.0,3740.0,9130,,,,,,,126264.0,2010,603,600,0,0,0,0,0,13.0,12.0,51.0,2010,2.0,1,8,2,8700,87001,1,33,17,16980,0,2.0,1.0,,7,1,27,2.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,48.0,,75.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,1600.0,714.0,2.0,2.0,,,,13178.8931,3309.0859,1,1,0.0,0.0,0,0,59245,1,,,3.0,,,,3324.282,9470.0,3740.0,9130,,,,,,,125017.0,2011,615,600,1,0,0,0,1,14.0,12.0,51.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
37838920329101,4,2.0,4,4,2,8700,87001,1,1,33,17,16980,0,2.0,1.0,,7,1,33,,2,39,2,,1,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1030.0,412.0,1.0,,,,,11428.9575,2970.5939,0,0,1.0,1.0,0,42,51543,1,1.0,,,,,,2985.0963,9470.0,4220.0,-1,,,,,,,126290.0,2010,603,600,0,0,0,0,0,12.0,14.0,51.0,2010,2.0,4,8,2,8700,87001,1,33,17,16980,0,2.0,1.0,,7,1,34,,2,39,2,,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,673.0,2.0,2.0,,,,8922.5005,2217.0832,0,0,1.0,,0,42,52479,1,1.0,,,,,,2149.1073,9470.0,3800.0,-1,,,,,,,125048.0,2011,615,600,0,0,0,0,0,12.0,12.0,51.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
107990520860107,4,1.0,1,4,2,8700,87001,1,1,33,17,16980,111,2.0,1.0,,7,3,55,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1384.61,1.0,,,,,12055.9875,3115.8596,0,0,0.0,,0,0,8730,2,,,,,,2.0,3091.3042,7860.0,2310.0,-1,,,,,,,126352.0,2010,603,600,0,0,0,0,0,18.0,8.0,40.0,2010,1.0,1,8,2,8700,87001,1,33,17,16980,111,2.0,1.0,,7,3,56,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1403.84,1.0,,,,,13538.0891,3305.8327,0,0,0.0,,0,0,9425,2,,,,,,2.0,3304.3674,7860.0,2310.0,-1,,,,,,,125112.0,2011,615,600,0,0,0,0,0,18.0,8.0,40.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
199922808012769,4,1.0,1,4,2,8700,87001,1,1,33,17,16980,0,2.0,1.0,,7,1,50,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1442.3,1.0,,,,,10734.938,2720.3381,0,0,0.0,,0,0,21960,1,,,2.0,,,,2716.6879,770.0,6730.0,-1,3.0,,,,,,126435.0,2010,603,600,0,0,0,0,0,13.0,19.0,4.0,2010,1.0,1,8,2,8700,87001,1,33,17,16980,0,2.0,1.0,,7,1,51,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1923.07,1.0,,,,,11453.2697,2888.7662,0,0,0.0,,0,0,35958,1,,,2.0,,,,2908.8378,9390.0,7340.0,-1,3.0,,,,,,125186.0,2011,615,600,0,0,0,0,0,13.0,20.0,51.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
210709932395399,4,1.0,3,4,2,8700,87001,1,1,33,17,16980,111,2.0,1.0,,7,1,47,,1,44,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,50.0,,64.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1596.15,1.0,,,,,10791.5739,2735.7248,14,4,0.0,,0,0,8731,1,,,,,,2.0,2731.0208,7860.0,2320.0,9130,,,,,,,126451.0,2010,603,600,0,1,1,1,1,18.0,8.0,40.0,2010,1.0,3,8,2,8700,87001,1,33,17,16980,111,2.0,1.0,,7,1,48,,1,44,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,60.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1673.07,2.0,1.0,,,,11277.2286,2834.4538,10,4,0.0,,0,0,45722,1,,,,,,2.0,2864.1279,7860.0,2320.0,9130,,,,,,,125199.0,2011,615,600,0,0,1,1,0,18.0,8.0,40.0,2011,MIS4_to_MIS8,2010-2011,True,False,False,False,False,False,False,1
