pair,pair_code,term_group,term,coef_pct_points,std_err_pct_points,p_value,ci_low_pct_points,ci_high_pct_points,nobs,r_squared,weight_var
2009-2010,0910,occupation,C(docc00_t)[T.17.0],-11.489898571046242,8.474070130525686,0.17513448433663126,-28.098770829343223,5.118973687250736,689,0.1630276505269368,earnwt_t
2009-2010,0910,occupation,C(docc00_t)[T.19.0],2.8363422203117272,11.672141430041856,0.8080046107886754,-20.040634605028153,25.713319045651605,689,0.1630276505269368,earnwt_t
2009-2010,0910,occupation,C(docc00_t)[T.2.0],-6.758906794055008,12.695080028494084,0.594446465924546,-31.64080643075714,18.122992842647122,689,0.1630276505269368,earnwt_t
2009-2010,0910,occupation,C(docc00_t)[T.20.0],-2.099627222323163,13.983409862800059,0.8806452441792372,-29.506606934473457,25.307352489827128,689,0.1630276505269368,earnwt_t
2009-2010,0910,occupation,C(docc00_t)[T.21.0],9.300166503259133,7.455739442722985,0.2122569066603519,-5.312814282592651,23.913147289110917,689,0.1630276505269368,earnwt_t
2009-2010,0910,occupation,C(docc00_t)[T.22.0],-13.985538888079061,11.241379079995955,0.2134582050981011,-36.018237021433144,8.04715924527502,689,0.1630276505269368,earnwt_t
2009-2010,0910,occupation,C(docc00_t)[T.3.0],-1.4812632247905162,15.05792426650468,0.9216376933494543,-30.994252469071405,28.031726019490367,689,0.1630276505269368,earnwt_t
2009-2010,0910,occupation,C(docc00_t)[T.4.0],-7.5819916325415795,19.193337613791698,0.6928189224916963,-45.20024209869125,30.036258833608088,689,0.1630276505269368,earnwt_t
2009-2010,0910,occupation,C(docc00_t)[T.5.0],-4.244557042909788,15.496051767527502,0.784152124945055,-34.61626040983193,26.12714632401236,689,0.1630276505269368,earnwt_t
2009-2010,0910,occupation,C(docc00_t)[T.6.0],-7.945561723837846,12.259227456592699,0.5169014716333434,-31.973206017044102,16.08208256936841,689,0.1630276505269368,earnwt_t
2009-2010,0910,occupation,C(docc00_t)[T.7.0],-6.373750452933286,22.110106251670928,0.7731376418550817,-49.70876240056219,36.96126149469563,689,0.1630276505269368,earnwt_t
2009-2010,0910,occupation,C(docc00_t)[T.8.0],-2.393517992206758,8.096816611386366,0.7675262347655606,-18.26298693994968,13.475950955536161,689,0.1630276505269368,earnwt_t
2009-2010,0910,occupation,C(docc00_t)[T.9.0],-9.932400132796591,13.4815325868759,0.46127976334431964,-36.35571845947646,16.490918193883275,689,0.1630276505269368,earnwt_t
2009-2010,0910,race,C(race_t)[T.15],-48.36816673666532,13.452058755356758,0.000323649923346031,-74.73371741508129,-22.002616058249373,689,0.1630276505269368,earnwt_t
2009-2010,0910,race,C(race_t)[T.2],-9.2205782773107,6.934224439975749,0.18361047831374822,-22.811408440380596,4.370251885759194,689,0.1630276505269368,earnwt_t
2009-2010,0910,race,C(race_t)[T.3],19.784704780620636,9.001272213417028,0.02794983069207437,2.1425354272821275,37.426874133959146,689,0.1630276505269368,earnwt_t
2009-2010,0910,race,C(race_t)[T.4],-12.623866417984722,15.66904136564871,0.42044088677638725,-43.33462316692449,18.08689033095505,689,0.1630276505269368,earnwt_t
2009-2010,0910,race,C(race_t)[T.6],10.023358592028957,8.092398605285355,0.21548846323686766,-5.837451222872502,25.88416840693042,689,0.1630276505269368,earnwt_t
2009-2010,0910,race,C(race_t)[T.7],13.187055844319318,7.562501568561072,0.0812039904868616,-1.6351748630880514,28.009286551726685,689,0.1630276505269368,earnwt_t
2009-2010,0910,sex,C(sex_t)[T.2],0.9571413320081888,4.0984285370377105,0.8153431864789467,-7.075630993796906,8.989913657813284,689,0.1630276505269368,earnwt_t
2009-2010,0910,treatment,illinois,4.781417551859893,3.23836704553171,0.13981231557221163,-1.5656652261036401,11.128500329823426,689,0.1630276505269368,earnwt_t
2009-2010,0910,union,C(unioncov_t)[T.2.0],2.229330359959919,11.437722500487732,0.8454631407573621,-20.188193806159447,24.646854526079284,689,0.1630276505269368,earnwt_t
2009-2010,0910,union,C(unioncov_t)[T.MISSING],11.114899256412114,16.641675317924275,0.5042003307949967,-21.50218500912862,43.73198352195285,689,0.1630276505269368,earnwt_t
2009-2010,0910,union,C(unionmme_t)[T.2.0],0.48843678595246465,17.536368292424008,0.9777795618261266,-33.88221348682876,34.85908705873369,689,0.1630276505269368,earnwt_t
2010-2011,1011,age,I(age_t ** 2),-0.0031763057161684673,0.011330286792677962,0.7792184852179922,-0.025383259764327114,0.01903064833199018,645,0.2760742112635699,earnwt_t
2010-2011,1011,age,age_t,0.45088565294356364,1.0225567085223672,0.6592567901107609,-1.553288667910098,2.4550599737972254,645,0.2760742112635699,earnwt_t
2010-2011,1011,earnings,np.log(earnwke_t),2.769841828328024,2.776235735306727,0.31842634963269556,-2.6714802254662353,8.211163882122282,645,0.2760742112635699,earnwt_t
2010-2011,1011,education,C(grade92_t)[T.34],51.997925488986965,38.252929713548156,0.17404559770926975,-22.97643905270951,126.97229003068342,645,0.2760742112635699,earnwt_t
2010-2011,1011,education,C(grade92_t)[T.35],97.76097770419011,24.49339069540677,6.570635106827377e-05,49.75481408192437,145.76714132645586,645,0.2760742112635699,earnwt_t
2010-2011,1011,education,C(grade92_t)[T.36],67.2352845431628,30.98050063635545,0.02998827132543815,6.5146190728858855,127.95595001343972,645,0.2760742112635699,earnwt_t
2010-2011,1011,education,C(grade92_t)[T.37],68.50777416326103,34.343034017683166,0.046063776345182356,1.1966643687681078,135.81888395775394,645,0.2760742112635699,earnwt_t
2010-2011,1011,education,C(grade92_t)[T.39],97.49450020639975,21.20295847485566,4.262478065182452e-06,55.93746522998434,139.05153518281517,645,0.2760742112635699,earnwt_t
2010-2011,1011,education,C(grade92_t)[T.40],90.00848331635964,20.24373840488073,8.738704229429742e-06,50.33148513034309,129.6854815023762,645,0.2760742112635699,earnwt_t
2010-2011,1011,education,C(grade92_t)[T.41],89.49064179832806,23.721805927252028,0.00016161644454004101,42.996756532665295,135.9845270639908,645,0.2760742112635699,earnwt_t
2010-2011,1011,education,C(grade92_t)[T.42],92.30557140288344,21.983487410387603,2.682628881358504e-05,49.218727823934046,135.39241498183284,645,0.2760742112635699,earnwt_t
2010-2011,1011,education,C(grade92_t)[T.43],106.22924690677283,21.757223645546702,1.0475894911343365e-06,63.58587215791802,148.87262165562763,645,0.2760742112635699,earnwt_t
2010-2011,1011,education,C(grade92_t)[T.44],115.24435894838332,21.915737599194713,1.45218872817741e-07,72.29030255933138,158.19841533743525,645,0.2760742112635699,earnwt_t
2010-2011,1011,education,C(grade92_t)[T.45],102.55930831910092,24.277343254879955,2.3948622902718997e-05,54.976589899219796,150.14202673898205,645,0.2760742112635699,earnwt_t
2010-2011,1011,education,C(grade92_t)[T.46],107.90169834567777,23.91705078565977,6.437175136437244e-06,61.02514018936922,154.77825650198633,645,0.2760742112635699,earnwt_t
2010-2011,1011,ethnicity_hispanic,C(ethnic_t)[T.2.0],-4.488359119109751,26.70930929232141,0.8665480766741873,-56.837643384000714,47.86092514578121,645,0.2760742112635699,earnwt_t
2010-2011,1011,ethnicity_hispanic,C(ethnic_t)[T.4.0],-74.00011498065673,19.744606984415654,0.00017834642908774644,-112.69883355900943,-35.30139640230404,645,0.2760742112635699,earnwt_t
2010-2011,1011,ethnicity_hispanic,C(ethnic_t)[T.MISSING],17.151901888426472,14.305485333873621,0.23053813939329915,-10.886334147331771,45.19013792418472,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.280.0],14.652416680406933,18.545203341939054,0.42947404531365674,-21.69551395576546,51.00034731657932,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.3990.0],-92.54010520072772,12.191921222148624,3.192130392644374e-14,-116.43583169848858,-68.64437870296686,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.4990.0],-13.815643941437102,15.438487844334691,0.3708495097473037,-44.07452409209252,16.443236209218306,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.570.0],18.47445017178635,9.063769915637074,0.04152249873787248,0.7097875729800418,36.239112770592655,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.590.0],12.172775197736835,9.512731170030303,0.2006753304185528,-6.471835290134129,30.8173856856078,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.6070.0],-4.359439422586786,13.792916998764257,0.7519542113777417,-31.393059981915023,22.67418113674145,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.6180.0],5.172339916154556,11.463411248271486,0.651842344228299,-17.2955332704289,27.64021310273801,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.6290.0],-16.530113011686215,18.128496353900832,0.36185803570969344,-52.06131295919754,19.0010869358251,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.6670.0],-60.3186802781696,12.09573808300922,6.139665034991229e-07,-84.02589128729723,-36.611469269041976,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.670.0],3.9818927538622484,8.64769596210944,0.6451881782899587,-12.967279881124705,20.931065388849202,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.6770.0],-17.33673213231539,15.193552984465274,0.2538455972640862,-47.115548779068384,12.442084514437601,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.680.0],0.13394046494384915,12.717650693674488,0.9915969500971158,-24.792196862618983,25.06007779250668,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.7070.0],-17.587313195781878,16.361342801673295,0.2824056595000677,-49.654955825775204,14.480329434211448,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.7270.0],15.749139772017895,12.127657344671295,0.1940765963959047,-8.020631840380506,39.5189113844163,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.7290.0],-51.73137555449947,39.26338726904452,0.18765518880449994,-128.6862005128752,25.223449403876252,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.7690.0],-39.15685891777307,27.922539357707905,0.16081411442895865,-93.88403041578273,15.570312580236589,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.770.0],-11.673127010984485,11.509278839192353,0.3104700682824635,-34.23089902383045,10.884645001861484,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.7790.0],-59.384196304823924,23.09107983070969,0.010118957829120697,-104.64188113715416,-14.126511472493686,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.7860.0],-6.687755223044989,7.944280804005446,0.3998816150088311,-22.25825948196857,8.88274903587859,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.7870.0],-24.689157317669704,11.733588411213908,0.035365905059867864,-47.68656801306551,-1.6917466222738904,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.8090.0],-18.918697073564168,32.366784691774015,0.5588774938150782,-82.35642936480359,44.51903521767526,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.8180.0],-39.67747532109955,26.534369744637797,0.13482994950686508,-91.68388437305892,12.328933730859804,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.8190.0],-44.36005382201091,25.929123684050708,0.08711441442367598,-95.18020239343483,6.460094749413003,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.8270.0],-7.492737364600272,21.436175977188416,0.7266861730695937,-49.50687024615226,34.52139551695172,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.8290.0],-7.363202615633635,11.66815945864091,0.5280072388982464,-30.232374920440197,15.505969689172924,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.8370.0],-8.766865124307571,13.340464199164831,0.5110758413453929,-34.91369449171661,17.37996424310147,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.8470.0],3.48620457086668,13.623719422972764,0.7980340189624455,-23.215794833638743,30.1882039753721,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.8570.0],-25.093780037398815,19.25340082035576,0.19245777823475707,-62.829752225210036,12.642192150412408,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.8590.0],29.5402598931795,9.673829410311747,0.002260935292717364,10.579902656384126,48.50061712997487,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.8660.0],-20.767029011017808,29.4899668960691,0.4813041279961592,-78.5663020325917,37.03224401055608,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.9080.0],27.883405478257274,11.931462179594222,0.019441021621566898,4.498169323350823,51.268641633163725,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.9370.0],-1.6674190898069208,9.59788074164369,0.8620793570610832,-20.478919671339135,17.144081491725295,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.9380.0],-2.9879442375011167,17.6171502781313,0.8653213497182581,-37.51692429286827,31.54103581786603,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.9390.0],14.714561562633577,18.163124239099616,0.417863257752787,-20.884507792728147,50.3136309179953,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.9470.0],5.107308141068367,5.709079676526094,0.3710041868986005,-6.0822824097923585,16.296898691929094,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.9480.0],-3.9306872845510044,9.65155408761589,0.6838173904943434,-22.84738569111849,14.986011122016482,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.9490.0],-11.549655490204735,14.361702559062351,0.4212825124346187,-39.69807526264367,16.598764282234203,645,0.2760742112635699,earnwt_t
2010-2011,1011,industry,C(ind02_t)[T.9570.0],-5.9671264535866575,12.026196995817962,0.6197692958793264,-29.53803943637365,17.60378652920034,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.10.0],-9.040773971002656,11.351801287731583,0.42578937057080357,-31.289895654611964,13.208347712606653,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.11.0],0.6616179797213961,26.178900629008268,0.9798372518498627,-50.64808440798777,51.971320367430565,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.12.0],7.797649648701348,9.305168413906582,0.4020356215104085,-10.440145312635254,26.03544461003795,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.13.0],-6.014196652548123,17.309706051606895,0.7282559103072803,-39.94059709667266,27.912203791576406,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.14.0],9.731055723173895,11.328937913814597,0.3903649607927404,-12.473254570993051,31.93536601734084,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.15.0],40.37083637576166,13.098510329674784,0.002055501128646853,14.698227878473219,66.04344487305012,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.16.0],38.767665349864345,13.74826744749732,0.004805031328105129,11.82155630294518,65.7137743967835,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.17.0],19.064670101890453,8.453284438095361,0.024114670045838386,2.496537052150638,35.63280315163027,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.19.0],32.72048595438235,10.077661422600055,0.0011669674926936297,12.96863251769755,52.47233939106714,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.2.0],19.217648562187442,13.519701402428439,0.15518449667748097,-7.280479268307957,45.71577639268284,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.20.0],14.436634497130402,12.481361242114207,0.2474131580749065,-10.026384015447556,38.89965300970836,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.21.0],17.30083625914311,10.265067302343315,0.0919096989017859,-2.81832595232952,37.41999847061574,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.22.0],22.35140455935401,11.073765348011918,0.04354852386871761,0.6472233040029945,44.055585814705026,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.3.0],12.749734051354364,15.213285473632448,0.4019937570555029,-17.06775756349161,42.567225666200336,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.4.0],49.17255413086037,12.917268864515533,0.0001408163676669226,23.855172377789323,74.48993588393141,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.5.0],17.606028707903338,14.626893154623568,0.2287151369608732,-11.062155080874314,46.27421249668099,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.6.0],9.981872441827097,10.2127648039818,0.328375227456115,-10.034778756555497,29.99852364020969,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.7.0],2.843432927096548,12.547356774193771,0.8207222800603298,-21.748934451497913,27.43580030569101,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.8.0],-2.5426711436395335,7.592061866333322,0.7376916167330372,-17.42283897005279,12.337496682773724,645,0.2760742112635699,earnwt_t
2010-2011,1011,occupation,C(docc00_t)[T.9.0],-2.628569713183798,25.128439113030353,0.91668895210933,-51.879405362430916,46.622265936063314,645,0.2760742112635699,earnwt_t
2010-2011,1011,race,C(race_t)[T.10],30.323091274007403,12.401622027305827,0.014481569884798961,6.016358750609371,54.62982379740543,645,0.2760742112635699,earnwt_t
2010-2011,1011,race,C(race_t)[T.2],-15.37800389645313,6.164826655409397,0.012614373174645957,-27.460842111988065,-3.2951656809181937,645,0.2760742112635699,earnwt_t
2010-2011,1011,race,C(race_t)[T.3],-40.48376952646632,26.271130151879817,0.12331717542843405,-91.97423845731504,11.006699404382402,645,0.2760742112635699,earnwt_t
2010-2011,1011,race,C(race_t)[T.4],-47.606582826294776,14.081241366651748,0.0007226164393670453,-75.20530876254776,-20.00785689004178,645,0.2760742112635699,earnwt_t
2010-2011,1011,race,C(race_t)[T.6],-23.57880724159485,29.751435680110866,0.4280536277516388,-81.89054966297206,34.73293517978237,645,0.2760742112635699,earnwt_t
2010-2011,1011,sex,C(sex_t)[T.2],2.9115602276400656,4.293903147705089,0.49772829732578616,-5.504335294965082,11.327455750245214,645,0.2760742112635699,earnwt_t
2010-2011,1011,treatment,illinois,6.366269720790658,3.3209622504551706,0.05523850215579448,-0.1426966841185623,12.87523612569988,645,0.2760742112635699,earnwt_t
2010-2011,1011,union,C(unioncov_t)[T.2.0],-17.383588853037583,6.899826851234411,0.011754703806636279,-30.90700098101944,-3.8601767250557333,645,0.2760742112635699,earnwt_t
2010-2011,1011,union,C(unioncov_t)[T.MISSING],-24.74621634316509,10.665146799971405,0.020325281521744405,-45.64951996094165,-3.8429127253885307,645,0.2760742112635699,earnwt_t
2010-2011,1011,union,C(unionmme_t)[T.2.0],-17.55699668251353,11.554795556440968,0.12864790233745454,-40.20397982186128,5.08998645683422,645,0.2760742112635699,earnwt_t
2011-2012,1112,age,I(age_t ** 2),-0.012268966739100218,0.011750005349887528,0.29640817506851524,-0.035298554043032726,0.01076062056483229,593,0.2482346265518156,earnwt_t
2011-2012,1112,age,age_t,1.0159476321267262,1.1028956716477252,0.35696488443763985,-1.1456881630079283,3.1775834272613808,593,0.2482346265518156,earnwt_t
2011-2012,1112,earnings,np.log(earnwke_t),1.0009214527313435,3.2871744284467166,0.7607523598000747,-5.4418220379252595,7.443664943387946,593,0.2482346265518156,earnwt_t
2011-2012,1112,education,C(grade92_t)[T.35],-46.41303246459481,30.643140442583274,0.1298660258195153,-106.4724841052608,13.646419176071179,593,0.2482346265518156,earnwt_t
2011-2012,1112,education,C(grade92_t)[T.36],-82.16292481353878,34.11536835486938,0.016023294897764506,-149.02781810840025,-15.298031518677313,593,0.2482346265518156,earnwt_t
2011-2012,1112,education,C(grade92_t)[T.37],6.900003347598826,29.210558455480466,0.813265009555864,-50.35163919344484,64.15164588864249,593,0.2482346265518156,earnwt_t
2011-2012,1112,education,C(grade92_t)[T.38],-94.34770293532009,30.063677995141187,0.0016995279997819822,-153.27142904860617,-35.42397682203402,593,0.2482346265518156,earnwt_t
2011-2012,1112,education,C(grade92_t)[T.39],-30.500222419106404,26.369528262356173,0.24741681829647566,-82.18354810263557,21.183103264422765,593,0.2482346265518156,earnwt_t
2011-2012,1112,education,C(grade92_t)[T.40],-25.452340532357898,26.321017520577932,0.333545617842944,-77.0405869091384,26.135905844422602,593,0.2482346265518156,earnwt_t
2011-2012,1112,education,C(grade92_t)[T.41],-42.55333720491981,28.06658795799461,0.12947980757448802,-97.56283877151482,12.456164361675192,593,0.2482346265518156,earnwt_t
2011-2012,1112,education,C(grade92_t)[T.42],-35.80678872719788,27.23128464764085,0.1885389143647539,-89.17912588933245,17.56554843493668,593,0.2482346265518156,earnwt_t
2011-2012,1112,education,C(grade92_t)[T.43],-25.512432431007475,26.93058989344626,0.343465414379886,-78.29541870458053,27.270553842565565,593,0.2482346265518156,earnwt_t
2011-2012,1112,education,C(grade92_t)[T.44],-29.058982407506452,27.275614835031014,0.28670254627062863,-82.51820514035366,24.40024032534075,593,0.2482346265518156,earnwt_t
2011-2012,1112,education,C(grade92_t)[T.45],-35.02761758721276,35.259830221321565,0.32050812282710406,-104.13561492199999,34.080379747574476,593,0.2482346265518156,earnwt_t
2011-2012,1112,education,C(grade92_t)[T.46],-29.681433530972214,28.39177797005818,0.29582725359851103,-85.32829580934397,25.965428747399542,593,0.2482346265518156,earnwt_t
2011-2012,1112,ethnicity_hispanic,C(ethnic_t)[T.2.0],25.787286060796422,20.8634989806222,0.2164585401355228,-15.104420532711222,66.67899265430405,593,0.2482346265518156,earnwt_t
2011-2012,1112,ethnicity_hispanic,C(ethnic_t)[T.3.0],-59.87844184177784,22.520579216676037,0.00784119986349143,-104.01796601744412,-15.738917666111545,593,0.2482346265518156,earnwt_t
2011-2012,1112,ethnicity_hispanic,C(ethnic_t)[T.4.0],34.92169687595472,20.31424243291148,0.08560080085132421,-4.893486665767105,74.73688041767655,593,0.2482346265518156,earnwt_t
2011-2012,1112,ethnicity_hispanic,C(ethnic_t)[T.5.0],31.14521121027931,20.137884150196804,0.12196021398962013,-8.324316448946412,70.61473886950503,593,0.2482346265518156,earnwt_t
2011-2012,1112,ethnicity_hispanic,C(ethnic_t)[T.MISSING],17.205642899871968,19.738383640647832,0.3833805232035712,-21.48087814883238,55.89216394857631,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.4990.0],-22.981655062968738,27.19997273607323,0.39815850211459514,-76.29262200614366,30.329311880206184,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.5270.0],37.46986189027477,28.130196533902723,0.1828550474486148,-17.66431019420803,92.60403397475757,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.580.0],-1.1919987909914802,14.210058462746375,0.9331485351518131,-29.04320159618298,26.65920401420002,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.6180.0],-1.0191429089489168,15.803564936871803,0.9485815301707169,-31.993561012557663,29.95527519465983,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.6290.0],-44.85666477100252,31.858613500847138,0.15913351481881566,-107.29839983004443,17.585070288039397,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.670.0],-13.861884076919683,18.823876389613392,0.46148790246399374,-50.75600384999579,23.032235696156427,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.6770.0],-3.8865757700629167,20.574823566917498,0.850171513630206,-44.21248894948714,36.43933740936131,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.680.0],-1.0797296152493474,9.94689068234865,0.9135598486149985,-20.575277110809747,18.415817880311053,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.6870.0],14.525670867496988,11.522013077460011,0.2074210524526312,-8.057059793724147,37.10840152871812,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.7070.0],-71.38437324935666,27.607906507112105,0.009719567528329838,-125.49487569184538,-17.27387080686793,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.7460.0],-91.5841159335936,9.00106080487671,2.5689134785849288e-24,-109.22587093380704,-73.94236093338013,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.7580.0],1.1636758301916572,12.984121437525008,0.9285868118252019,-24.28473455825179,26.612086218635106,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.770.0],-15.335225023675475,11.245335252611783,0.17266308652000184,-37.3756771128732,6.705227065522249,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.7790.0],-8.07440535500331,16.706219967693844,0.6288704485728622,-40.81799480948715,24.66918409948053,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.7860.0],-18.59105268344893,10.038715713856538,0.06403510438367646,-38.26657393364405,1.0844685667461857,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.7870.0],-4.276642703514288,9.858192200752947,0.6644219738165443,-23.59834436966372,15.045058962635144,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.7890.0],-106.89292432646982,14.357128118627434,9.67346545525685e-14,-135.03237836040688,-78.75347029253274,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.8090.0],-49.775154870795895,25.821029424560475,0.053892662021037256,-100.38344258668343,0.8331328450916387,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.8170.0],-50.09258535992509,30.747251132728042,0.10327644235544042,-110.35609020368042,10.170919483830254,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.8190.0],-28.378067654184097,21.305830007798793,0.18288020731580068,-70.13672713020247,13.380591821834276,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.8270.0],-5.494220164279307,20.56643780288118,0.7893575534793852,-45.8036975482095,34.81525721965089,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.8290.0],-8.728180301099409,23.854412441611203,0.7144443640415845,-55.481969559021536,38.02560895682273,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.8370.0],-0.46826294750254016,14.144483874973323,0.9735903025050218,-28.190941922357798,27.25441602735272,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.8390.0],-78.77435412278489,20.028930425363516,8.388228890200327e-05,-118.03033640535587,-39.51837184021388,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.8470.0],-87.95898952741375,10.966661391487621,1.0524666257380657e-15,-109.45325088537538,-66.46472816945209,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.8570.0],14.372689870297439,13.744706156708872,0.2957045814696886,-12.566439174937894,41.31181891553277,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.8590.0],-80.06457720331272,17.633017885165742,5.6092913766728e-06,-114.62465719698822,-45.50449720963724,593,0.2482346265518156,earnwt_t
2011-2012,1112,industry,C(ind02_t)[T.9090.0],-7.085128819555719,15.299459168359503,0.6432950662241721,-37.07151777248147,22.901260133370034,593,0.2482346265518156,earnwt_t
