pair,pair_code,dv,term,term_group,coef,coef_pct_points,std_err,std_err_pct_points,p_value,ci_low,ci_high,ci_low_pct_points,ci_high_pct_points,nobs,r_squared,weight_var,controls,file
2008-2009,0809,stayed_state_local,C(docc00_t)[T.15.0],occupation,0.05001185413175153,5.001185413175153,0.16050143772116265,16.050143772116265,0.75534639942173,-0.26456518326862577,0.3645888915321288,-26.45651832686258,36.45888915321288,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.16.0],occupation,0.11182228238400693,11.182228238400693,0.20058121664791523,20.05812166479152,0.5771918044494195,-0.28130967822113284,0.5049542429891467,-28.130967822113284,50.49542429891467,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.17.0],occupation,-0.018883181999745036,-1.8883181999745036,0.08369409837262395,8.369409837262396,0.8214958733210418,-0.18292060052864034,0.14515423652915027,-18.292060052864034,14.515423652915027,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.19.0],occupation,0.028153107024675356,2.8153107024675355,0.13475740982519613,13.475740982519612,0.834513072086252,-0.23596656288261306,0.29227277693196374,-23.596656288261304,29.227277693196374,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.2.0],occupation,0.17254120727506056,17.254120727506056,0.10413186168790607,10.413186168790608,0.09752974149873354,-0.03155349127634163,0.3766359058264628,-3.1553491276341634,37.66359058264628,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.20.0],occupation,-0.07402131709861107,-7.402131709861107,0.1411740686887868,14.117406868878678,0.6000514103534211,-0.35071740727961687,0.20267477308239476,-35.07174072796169,20.267477308239474,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.21.0],occupation,0.5483930268398186,54.83930268398186,0.29898100200987765,29.898100200987766,0.0666232826296057,-0.03759896916123906,1.1343850228408763,-3.759896916123906,113.43850228408763,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.22.0],occupation,0.03925035416890381,3.9250354168903807,0.12409692212828236,12.409692212828235,0.7517839989635129,-0.2039751437948013,0.2824758521326089,-20.397514379480132,28.24758521326089,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.3.0],occupation,0.11685603883099524,11.685603883099525,0.1053932838842533,10.53932838842533,0.2675329878219149,-0.08971100179454691,0.32342307945653737,-8.971100179454691,32.34230794565374,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.4.0],occupation,-0.3754704239572657,-37.54704239572657,0.3459077912857473,34.59077912857473,0.2777162392933299,-1.0534372368491285,0.30249638893459696,-105.34372368491285,30.249638893459696,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
